ACC-X,ACC-Y,ACC-Z,GYRO-X,GYRO-Y,GYRO-Z,TEST
0.076,-0.055,0.974,0.881,2.997,2.583,175
0.065,-0.039,0.98,3.605,1.055,0.891,175
0.075,-0.029,1.013,2.871,0.587,-1.873,175
0.076,-0.089,0.98,1.021,1.414,-4.498,175
0.088,-0.123,0.968,0.951,0.947,-2.08,175
0.089,-0.096,0.962,1.055,1.163,1.271,175
0.098,-0.07,0.961,-0.097,0.084,3.067,175
0.086,-0.003,0.964,-0.411,-0.024,0.822,175
0.072,-0.098,0.992,1.509,-0.384,-3.427,175
0.069,-0.126,1.039,0.113,-1.859,2.272,175
0.071,-0.099,1.019,-0.551,0.479,4.621,175
0.072,-0.087,1,-2.751,0.695,7.902,175
0.077,-0.053,0.962,-2.751,1.091,5.864,175
0.079,-0.049,0.972,-1.494,0.228,3.792,175
0.08,-0.057,0.97,1.544,1.846,1.478,175
0.083,-0.083,0.985,1.614,-0.851,2.065,175
0.083,-0.085,0.969,0.532,-0.887,2.134,175
0.087,-0.059,0.966,0.881,-0.887,1.132,175
0.085,-0.065,0.975,0.567,-0.132,-0.077,175
0.079,-0.075,0.982,-1.249,-1.355,-0.111,175
0.082,-0.11,0.971,-3.205,-3.189,1.029,175
0.082,-0.04,0.977,-2.437,-1.93,4.483,175
0.068,-0.018,0.973,0.916,-1.679,1.098,175
0.063,-0.053,1.012,1.859,-1.535,-1.424,175
0.052,-0.097,1.011,2.382,-2.182,-1.769,175
0.06,-0.076,1.021,3.709,-0.708,2.203,175
0.063,-0.049,1.024,4.268,0.12,0.683,175
0.075,-0.067,1.008,2.382,-0.132,-0.871,175
0.073,-0.086,1.011,1.824,3.68,-0.802,175
0.069,-0.106,0.978,1.37,0.228,-1.044,175
0.067,-0.11,0.993,1.195,0.371,3.688,175
0.084,0.376,1.161,-15.671,-56.204,34.36,176
0.056,0.156,1.366,2.278,-38.976,23.894,176
0.039,0.056,1.375,15.478,-21.64,24.378,176
0.044,0.209,1.331,21.135,-2.542,36.674,176
0.053,0.34,1.23,24.731,11.845,31.113,176
0.046,0.69,1.055,21.239,29.504,18.333,176
0.006,1.781,1.103,42.785,34.108,-50.125,176
-0.324,1.961,0.978,64.96,57.126,-217.957,176
-0.77,1.314,1.06,74.109,69.319,-361.196,176
-1.271,1.392,1.383,121.984,70.182,-482.225,176
-1.883,0.539,0.773,141.54,182.109,-629.228,176
-2.211,0.217,0.422,79.626,216.565,-675.098,176
-2.269,-0.268,1.077,40.411,239.871,-658.968,176
-2.22,-1.095,0.758,3.255,325.327,-707.669,176
-1.116,-3.542,0.95,-35.995,275.226,-517.249,176
-0.689,-3.516,-0.515,2.732,224.406,-209.391,176
-0.25,0.096,0.421,17.573,63.312,-125.527,176
0.201,-2.433,0.629,-12.878,38.604,-153.85,176
0.165,-0.131,0.308,36.569,-42.536,21.649,176
0.117,-0.629,1.094,35.068,-82.243,-27.156,176
0.008,-0.624,1.433,25.185,-58.577,-6.743,176
-0.121,-1.021,1.091,0.916,-19.05,-1.216,176
-0.087,-0.648,0.958,-16.23,-5.275,55.775,176
0.032,-0.423,0.82,-26.951,5.335,46.207,176
0.12,-0.371,0.567,-14.728,-8.512,50.076,176
0.182,0.088,0.787,4.862,-50.125,44.653,176
0.23,-0.081,1.12,9.122,-48.363,3.516,176
0.174,-0.403,1.135,10.24,-27.97,8.904,176
0.118,-0.404,1.152,1.16,-5.743,17.332,176
0.058,-0.55,0.837,-9.595,8.859,29.559,176
0.062,-0.186,0.727,-12.075,-2.182,20.026,176
0.038,-0.513,0.775,-3.833,-16.353,18.99,176
0.038,-0.457,0.915,4.198,-30.452,21.684,176
0.01,-0.466,0.948,10.135,-39.659,40.646,176
0.113,-0.162,1.113,-2.192,-21.856,23.825,176
0.114,-0.291,1.043,-5.998,-2.83,19.301,176
0.086,-0.387,0.91,-8.094,3.896,16.814,176
0.085,-0.343,0.923,-5.929,-1.175,22.686,176
0.067,-0.371,0.906,-5.125,-4.736,21.753,176
0.061,-0.25,0.952,-4.322,-4.448,21.787,176
0.04,-0.403,0.93,-2.506,-5.275,21.373,176
0.032,-0.523,0.907,-4.008,-6.39,27.763,176
0.058,-0.651,0.805,-5.09,-10.131,42.753,176
0.022,-0.56,0.757,-0.83,-23.366,74.22,176
0.026,0.017,0.944,-2.227,-31.171,64.963,176
0.063,-0.347,1.011,-10.433,-24.23,41.303,176
0.051,-0.578,0.925,-9.595,-19.914,54.394,176
0.046,-0.623,0.865,-9.316,-23.33,74.669,176
0.006,0.016,1.008,-6.208,-31.926,88.865,176
0.072,0.211,1.229,-12.075,-17.828,40.716,176
-0.008,-0.617,1.144,-30.163,22.491,18.472,176
-0.009,-0.572,0.978,-34.808,22.67,55.637,176
0.052,-0.405,0.884,-38.928,19.505,75.601,176
0.1,-0.159,0.822,-38.823,18.211,83.546,176
0.15,0.073,0.808,-31.176,9.003,62.061,176
0.173,-0.144,0.832,-19.163,-2.434,47.071,176
0.159,-0.247,0.869,-3.449,-16.245,44.757,176
0.132,-0.332,0.941,1.929,-25.884,51.596,176
0.114,-0.257,0.992,3.151,-25.021,57.64,176
0.111,-0.298,1.018,-5.265,-18.475,57.778,176
0.107,-0.262,0.997,-8.094,-8.8,54.048,176
0.109,-0.25,0.957,-9.002,-8.62,53.875,176
0.086,-0.4,0.863,-7.256,-14.159,55.741,176
0.054,-0.219,0.952,-6.278,-20.381,66.621,176
0.082,-0.225,0.972,-8.513,-17.72,57.606,176
0.104,-0.227,0.95,-10.049,-14.159,58.953,176
0.098,-0.142,0.988,-9.805,-14.591,62.027,176
0.109,-0.152,0.977,-8.827,-15.706,50.905,176
0.098,-0.216,0.981,-8.792,-13.224,49.247,176
0.067,-0.197,0.985,-7.675,-15.346,51.907,176
0.058,-0.257,1.008,-8.373,-13.332,50.732,176
0.068,-0.238,1.037,-10.538,-8.692,58.504,176
0.063,-0.099,1.053,-11.795,-6.714,61.509,176
0.092,-0.149,1.018,-11.935,-4.052,55.775,176
0.088,-0.217,0.981,-7.011,-5.887,61.025,176
0.091,-0.201,0.945,-4.183,-8.728,64.997,176
0.106,-0.218,0.939,-2.367,-11.749,70.558,176
0.096,-0.106,0.985,-1.983,-14.375,76.327,176
0.109,0.096,1.023,-5.51,-6.462,61.06,176
0.12,-0.026,0.957,-6.802,-2.722,48.314,176
0.105,-0.156,0.892,-0.656,-11.785,49.04,176
0.092,-0.176,0.926,5.455,-14.698,53.806,176
0.06,-0.063,1.02,6.852,-20.057,59.713,176
0.062,0.11,1.065,7.446,-17.612,48.833,176
0.094,-0.011,1.068,4.303,-8.98,26.209,176
0.099,-0.161,1.02,5.455,-1.355,22.375,176
0.098,-0.261,0.99,8.179,-3.189,28.834,176
0.099,-0.287,0.968,8.773,-4.484,40.612,176
0.097,-0.199,0.964,6.538,-4.196,50.56,176
0.088,0.022,0.969,3.954,-1.787,47.555,176
0.093,-0.028,0.967,-1.843,-2.686,31.942,176
0.106,-0.115,0.964,-3.414,-0.132,26.278,176
0.116,-0.21,0.921,-2.017,-2.038,28.454,176
0.101,-0.223,0.888,0.916,-7.433,38.885,176
0.085,-0.122,0.884,3.325,-14.339,46.242,176
0.08,0.043,0.956,5.211,-16.821,35.189,176
0.082,-0.117,0.976,5.735,-20.777,27.487,176
0.082,-0.304,0.966,7.411,-30.847,35.742,176
0.104,-0.287,0.949,1.09,-24.589,53.046,176
0.048,-0.134,0.968,-2.576,-25.129,65.239,176
0.05,0.074,0.942,2.452,-21.496,48.729,176
0.053,-0.012,0.955,-1.494,-24.086,34.533,176
0.07,-0.25,1.013,-2.332,-25.273,33.669,176
0.072,-0.31,1.036,-6.522,-21.424,47.209,176
0.066,-0.169,1.005,-11.341,-15.13,58.849,176
0.039,0.074,1.03,-8.652,-9.34,54.29,176
0.019,0.108,1,-2.122,-3.693,28.419,176
0.019,-0.01,1.029,1.929,-1.859,7.073,176
0.044,-0.164,1.044,2.103,-2.002,9.56,176
0.054,-0.204,0.985,0.916,-1.643,19.128,176
0.046,-0.161,0.964,4.582,4.04,21.097,176
0.02,-0.086,0.921,15.792,-0.887,21.753,176
0.037,-0.145,0.938,20.82,-3.333,15.018,176
0.04,-0.177,0.993,14.255,-7.397,15.432,176
0.041,-0.293,1.002,9.017,-9.627,23.065,176
0.054,-0.198,0.968,4.932,-5.995,30.975,176
0.05,-0.171,0.976,2.382,-7.11,34.118,176
0.033,-0.222,0.953,-1.703,-10.059,34.498,176
0.029,-0.211,0.99,-4.497,-11.785,40.923,176
0.01,-0.082,1.058,-2.96,-9.052,46.138,176
0.02,-0.065,1.05,0.217,-5.095,37.745,176
0.029,-0.015,0.995,-0.027,-0.348,29.732,176
0.076,-0.108,0.934,-4.252,0.551,22.513,176
0.105,-0.157,0.857,-13.576,-5.995,15.881,176
0.059,-0.122,1.06,-9.7,-9.16,25.621,176
0.026,0.048,1.096,-2.017,-4.412,27.383,176
0.004,0.072,1.048,1.16,0.12,6.382,176
0.021,-0.088,1.06,-3.1,1.846,-3.565,176
0.029,-0.161,0.992,-6.976,7.96,-1.355,176
0.03,-0.151,0.928,-9.351,5.299,2.549,176
0.036,-0.059,0.968,-9.141,4.292,5.933,176
0.033,-0.04,0.942,-2.157,3.357,1.927,176
0.027,-0.089,0.953,2.068,2.709,-1.976,176
0.029,-0.127,0.979,-0.446,0.263,-1.493,176
0.032,-0.15,1.001,-2.716,-0.744,0.96,176
0.032,-0.106,0.968,-3.694,1.271,3.343,176
0.039,-0.059,1.016,-5.789,-0.636,0.372,176
0.038,-0.022,1.02,-2.786,2.314,-2.114,176
0.044,-0.095,1.014,0.951,2.134,-5.085,176
0.045,-0.125,1.023,2.522,0.911,-3.22,176
0.039,-0.098,1.01,1.23,3.177,-2.425,176
0.031,-0.1,0.988,1.719,3.464,-2.736,176
0.044,-0.1,0.99,2.767,4.759,-4.394,176
0.055,-0.086,0.995,3.57,9.902,-6.985,176
0.062,-0.12,1.002,6.852,7.493,-8.021,176
0.052,-0.157,0.971,12.02,8.788,-10.266,176
0.053,-0.167,0.993,11.252,10.874,-6.57,176
0.046,-0.187,0.933,6.363,2.997,-4.221,176
0.067,-0.173,0.951,4.792,2.242,-1.113,176
0.078,-0.138,0.932,3.43,1.558,0.096,176
0.088,-0.148,0.924,-0.097,0.659,-5.05,176
0.078,-0.204,0.936,-2.367,-2.614,-0.526,176
0.057,-0.148,0.97,-1.389,-4.592,3.93,176
0.049,-0.131,0.994,2.767,-4.916,2.963,176
0.045,-0.138,0.997,2.417,-4.916,3.516,176
0.044,-0.151,0.966,1.998,-1.463,2.341,176
0.036,-0.107,0.977,2.138,-2.686,3.412,176
0.023,-0.142,1.034,2.487,-4.592,1.581,176
0.037,-0.132,1.039,0.497,-1.93,1.72,176
0.039,-0.134,0.997,-1.11,2.026,-1.665,176
0.045,-0.169,1.012,-1.005,-0.528,0.407,176
0.044,-0.115,0.991,-1.04,4.004,3.723,176
0.05,-0.106,0.991,-0.341,0.515,0.787,176
0.042,-0.173,0.918,0.532,-3.441,2.272,176
0.051,-0.139,0.971,0.252,-2.326,7.177,176
0.037,-0.127,0.977,0.671,-5.959,8.317,176
0.055,-0.093,1.009,1.16,-4.16,6.037,176
0.049,-0.094,0.996,-0.376,0.299,0.925,176
0.047,-0.084,0.986,-1.005,1.486,-1.804,176
0.029,-0.101,0.968,0.287,7.996,-2.633,176
0.011,-0.125,0.956,2.522,3.824,-4.809,176
0.032,-0.176,1.025,1.894,1.163,0.2,176
0.043,-0.156,1.016,0.881,1.378,2.514,176
0.053,-0.094,0.986,1.929,2.961,1.374,176
0.055,-0.102,0.972,1.405,3.86,-2.253,176
0.071,-0.14,0.989,1.754,6.737,-4.325,176
0.059,-0.14,0.94,2.941,11.413,-5.016,176
0.055,-0.176,0.915,4.059,11.593,-5.672,176
0.059,-0.204,0.944,3.884,-1.571,-1.216,176
0.046,-0.193,0.868,5.141,-14.806,1.996,176
0.066,-0.133,1.021,4.198,-14.303,3.55,176
0.045,-0.146,1.017,1.16,-8.189,2.79,176
0.027,-0.132,1.045,-1.284,-1.751,1.098,176
0.032,-0.134,1.029,-1.214,1.594,1.547,176
0.032,-0.136,1.04,-0.97,4.867,2.03,176
0.039,-0.152,1.008,-1.11,3.86,3.274,176
0.041,-0.132,1.012,-0.202,1.235,2.445,176
0.044,-0.127,0.993,1.37,2.997,3.067,176
0.042,-0.118,0.981,1.894,4.076,1.858,176
0.041,-0.13,0.961,2.592,3.393,0.545,176
0.041,-0.147,0.971,3.43,-0.42,0.442,176
0.056,-0.148,0.938,1.754,0.299,1.236,176
0.068,-0.148,0.935,0.462,1.163,2.928,176
0.072,-0.13,0.923,-0.027,0.407,1.927,176
0.066,-0.104,0.949,-0.237,-0.995,2.549,176
0.061,-0.12,0.993,-2.087,-2.973,-0.077,176
0.05,-0.135,1.001,0.148,-3.189,-0.975,176
0.039,-0.149,0.997,2.522,-1.391,0.58,176
0.032,-0.142,1.044,1.23,-1.859,2.169,176
0.034,-0.119,1.001,0.322,0.587,1.547,176
-0.142,0.314,1.24,-118.442,54.141,56.811,177
-0.099,0.775,1.185,-164.955,74.21,63.788,177
-0.115,1.683,1.098,-119.908,88.453,49.523,177
-0.079,2.121,0.971,14.29,69.463,-87.913,177
-0.187,1.829,1.059,96.737,71.297,-244.173,177
-0.494,1.643,0.958,145.451,120.751,-378.431,177
-1.068,1.125,0.77,115.594,183.404,-526.298,177
-1.673,0.198,0.359,-11.027,178.548,-624.22,177
-1.788,-0.219,0.782,-142.746,96.977,-626.811,177
-1.881,-0.054,1.585,-80.937,114.025,-631.715,177
-1.913,-1.589,0.554,51.76,183.224,-691.194,177
-1.13,-2.31,0.245,70.302,90.359,-501.395,177
-0.577,-1.402,0.435,77.95,60.975,-356.843,177
-0.35,-2.808,-0.212,33.252,14.542,-301.924,177
-0.107,-1.391,0.235,44.845,-127.777,-48.018,177
0.172,0.05,1.163,22.916,-147.162,-77.343,177
0.169,-1.211,1.097,15.024,-98.032,-100.727,177
0.198,-0.5,1.625,12.893,-82.171,-44.081,177
0.123,-0.686,1.77,-0.656,-26.711,-45.808,177
0.061,-0.818,1.425,-14.833,35.726,-8.159,177
0.002,-0.814,0.924,-19.757,52.019,19.853,177
0.029,-0.206,0.767,-12.04,27.634,30.319,177
0.026,-0.617,0.667,-5.265,1.99,9.249,177
0.06,-0.324,0.832,9.297,-29.66,32.253,177
0.109,-0.231,1.072,10.659,-33.761,23.722,177
0.178,-0.172,1.216,3.395,-3.693,11.356,177
0.133,-0.442,0.903,-2.751,24.936,8.628,177
0.074,-0.294,0.746,-7.081,10.874,23.065,177
0.03,-0.464,0.683,-8.862,-6.318,16.71,177
0.011,-0.478,0.803,-4.636,-30.236,30.492,177
0.033,-0.273,1.013,-4.462,-32.682,32.979,177
0.032,-0.48,1.066,-5.265,-13.404,28.799,177
0.028,-0.504,0.967,-6.802,1.63,40.508,177
0.025,-0.453,0.727,-0.935,-2.866,52.425,177
0.038,-0.267,0.743,0.881,-24.122,57.433,177
0.053,-0.14,0.922,1.894,-33.149,43.064,177
0.026,-0.443,0.928,-0.795,-24.985,24.482,177
0.003,-0.696,0.924,-2.541,-21.82,48.28,177
-0.047,-0.717,0.814,-4.776,-29.517,81.404,177
-0.073,-0.241,0.887,-10.538,-29.66,110.901,177
0.012,0.175,1.14,-21.573,-25.956,72.734,177
0.019,-0.552,0.898,-28.941,-1.031,47.071,177
0.04,-0.664,0.785,-19.897,-9.483,81.024,177
0.008,-0.813,0.683,-13.122,-29.732,114.701,177
-0.106,-0.384,0.801,-6.452,-55.808,162.401,177
-0.033,0.262,1.079,-7.779,-51.276,126.099,177
0.046,-0.184,1.106,-16.23,-37.969,87.241,177
0.066,-0.479,1.078,-11.621,-22,91.904,177
0.019,-0.607,0.969,-3.763,-22.791,118.155,177
-0.025,-0.491,0.938,-11.062,-21.748,141.642,177
-0.05,-0.205,0.879,-15.078,-25.956,157.22,177
-0.024,-0.045,0.915,-15.881,-33.113,141.021,177
0.023,-0.031,1.007,-10.608,-45.917,115.219,177
0.049,-0.179,1.062,-3.484,-42.033,105.962,177
0.057,-0.179,1.034,1.509,-33.077,97.776,177
0.038,-0.175,1.071,4.722,-32.034,95.946,177
0.032,0,1.055,7.83,-21.676,81.231,177
0.065,-0.118,1.075,-1.11,-20.129,57.468,177
0.054,-0.284,0.974,-7.814,-6.822,49.523,177
0.063,-0.415,0.963,-1.424,-15.31,58.642,177
0.06,-0.336,0.954,5.071,-14.123,75.36,177
0.05,-0.189,0.976,3.29,-12.073,71.767,177
0.046,-0.166,0.924,-1.144,-7.361,61.233,177
0.049,-0.2,0.929,-4.043,-11.497,51.699,177
0.059,-0.229,0.968,-3.624,-11.641,53.046,177
0.059,-0.215,0.967,-3.414,-8.584,51.319,177
0.049,-0.261,0.931,-3.449,-7.901,49.385,177
0.023,-0.185,0.89,-6.068,-7.649,51.699,177
0.018,-0.114,0.928,-5.405,-15.346,43.893,177
0.037,-0.098,1.005,-1.564,-15.346,29.455,177
0.049,-0.137,1.075,8.703,-9.232,24.309,177
0.07,-0.212,1.068,8.005,-1.859,17.988,177
0.077,-0.226,0.952,2.976,5.551,20.579,177
0.084,-0.272,0.901,-2.506,5.622,19.231,177
0.088,-0.286,0.934,-0.865,-1.463,26.969,177
0.096,-0.239,0.953,4.792,-3.225,30.595,177
0.103,-0.186,0.969,10.24,-9.987,29.075,177
0.096,-0.267,1.022,4.233,-4.916,23.48,177
0.097,-0.275,0.975,-4.113,-5.06,30.25,177
0.088,-0.258,0.982,-7.779,0.299,30.595,177
0.075,-0.281,0.968,-11.69,-1.715,35.673,177
0.064,-0.286,0.978,-13.192,-6.642,42.443,177
0.064,-0.202,0.968,-6.557,-2.11,44.204,177
0.067,-0.119,0.947,-4.322,-2.938,38.989,177
0.057,-0.159,0.943,-6.697,-4.124,29.49,177
0.067,-0.272,0.997,-14.728,-5.095,23.687,177
0.07,-0.269,0.93,-20.246,-4.268,35.984,177
0.077,-0.192,0.957,-22.376,-2.722,40.094,177
0.088,-0.079,0.967,-18.116,-2.002,35.016,177
0.104,-0.037,0.937,-13.821,0.695,24.965,177
0.103,-0.128,0.931,-13.925,-4.017,16.157,177
0.092,-0.129,0.99,-13.751,-13.224,21.028,177
0.087,-0.123,1.018,-7.221,-7.002,20.855,177
0.081,-0.117,1.017,-1.284,-2.902,17.608,177
0.081,-0.163,0.968,-4.951,0.407,16.261,177
0.072,-0.19,0.946,-8.233,1.45,16.606,177
0.131,-0.22,0.92,-10.468,-0.672,21.062,177
0.078,-0.205,0.913,-9.106,-5.887,29.766,177
0.078,-0.114,0.924,-0.551,-9.627,32.633,177
0.075,-0.147,0.933,3.884,-13.691,31.182,177
0.085,-0.18,0.918,1.23,-12.397,32.288,177
0.073,-0.1,0.914,0.392,-12.361,35.949,177
0.064,-0.042,0.961,4.582,-14.519,30.941,177
0.07,-0.021,0.986,7.621,-13.763,20.717,177
0.095,-0.036,1.001,5.56,-14.519,13.636,177
0.088,-0.189,1.014,-1.808,-14.555,3.654,177
0.065,-0.242,1.12,-11.097,-12.433,13.152,177
0.055,-0.176,1.136,-11.9,-4.268,18.575,177
0.056,-0.06,1.114,-9.386,0.551,20.337,177
0.061,-0.082,1.078,-7.081,3.285,13.36,177
0.054,-0.167,1.018,-5.824,4.436,7.419,177
0.044,-0.137,0.969,-4.706,3.572,6.382,177
0.054,-0.161,0.972,-6.278,-1.715,8.075,177
0.038,-0.202,0.942,-14.973,4.651,9.698,177
0.054,-0.072,0.959,-15.881,1.127,11.322,177
0.059,-0.068,0.947,-13.681,-0.672,5.726,177
0.06,-0.049,0.977,-7.744,1.127,-2.874,177
0.062,-0.198,0.952,-4.322,-4.952,-4.532,177
0.058,-0.184,1,-6.417,-6.93,6.003,177
0.062,-0.094,0.987,-6.068,-5.275,5.243,177
0.068,-0.094,1.07,-10.538,-1.283,1.478,177
0.071,-0.082,1.013,-15.741,3.249,0.822,177
0.069,-0.071,0.971,-12.703,3.285,-0.318,177
0.067,-0.119,1.007,-3.659,-2.542,0.752,177
0.059,-0.123,0.994,0.008,-1.463,3.447,177
0.044,-0.065,0.991,-2.052,-1.607,2.618,177
0.037,-0.083,0.971,-2.576,-2.146,-2.805,177
0.038,-0.176,0.978,-5.824,-1.751,-1.804,177
0.052,-0.126,0.995,-6.941,-0.42,6.97,177
0.04,-0.063,0.959,-1.075,-0.024,7.039,177
0.04,-0.111,0.996,0.532,-3.729,5.726,177
0.053,-0.086,1.052,-5.37,-3.009,7.868,177
0.051,-0.063,0.981,-4.706,1.666,2.272,177
0.045,-0.123,0.983,-3.135,0.839,4.932,177
0.048,-0.12,0.956,-1.738,0.084,6.521,177
0.077,-0.082,0.954,-0.341,-3.801,10.044,177
0.083,-0.001,0.972,0.951,-2.038,7.004,177
0.078,-0.029,0.97,2.871,-0.923,-0.318,177
0.066,-0.103,0.97,4.233,-2.254,-2.08,177
0.053,-0.086,0.976,5.351,-2.218,2.514,177
0.041,-0.103,1.018,4.233,-4.34,3.896,177
0.041,-0.061,1.011,2.348,-1.859,3.757,177
0.036,-0.056,0.998,1.544,-0.6,2.549,177
0.039,-0.096,0.982,1.544,-1.067,0.062,177
0.038,-0.074,1.029,1.23,-1.175,4.068,177
0.038,-0.081,0.999,3.954,-1.679,3.827,177
0.036,-0.084,0.992,6.713,0.156,1.858,177
0.041,-0.117,0.959,10.554,1.378,1.236,177
0.048,-0.171,0.982,12.125,-0.959,3.93,177
0.058,-0.169,0.989,8.982,-1.463,8.662,177
0.07,-0.077,0.975,5.001,-1.355,8.489,177
0.054,-0.014,0.976,3.849,-2.362,3.757,177
0.045,-0.065,0.998,1.719,-0.6,-4.739,177
0.036,-0.181,1.013,-1.005,-1.175,-2.563,177
0.039,-0.182,0.998,-2.017,0.335,3.654,177
0.037,-0.083,0.979,0.846,1.774,6.97,177
0.036,-0.039,0.968,5.246,-0.816,0.752,177
0.036,-0.061,1.011,4.408,0.803,-1.804,177
0.033,-0.104,0.999,3.744,2.062,-7.71,177
0.029,-0.115,0.974,2.732,3.752,-2.909,177
0.031,-0.097,0.97,2.103,-0.995,2.272,177
0.037,-0.111,0.969,1.021,-0.276,2.065,177
0.039,-0.081,0.971,0.043,-0.6,3.896,177
0.041,-0.081,0.971,2.557,-0.312,-0.906,177
0.037,-0.116,0.985,3.116,-1.391,0.407,177
0.046,-0.13,1.009,1.544,1.414,-3.22,177
0.053,-0.193,1.004,-0.691,-1.355,0.372,177
0.061,-0.145,1.016,-1.005,0.335,1.72,177
0.048,-0.103,0.983,0.287,-0.528,3.896,177
0.042,-0.077,1.028,-0.271,1.055,-0.906,177
0.03,-0.111,0.995,-1.459,2.314,-0.007,177
0.035,-0.108,1.01,-1.494,2.925,1.305,177
0.035,-0.082,0.934,-0.935,5.479,2.03,177
0.033,-0.092,0.975,0.043,0.767,1.65,177
0.043,-0.07,0.971,0.043,2.637,1.927,177
0.052,-0.098,0.961,0.252,-1.966,-0.456,177
0.06,-0.095,0.963,1.929,0.048,0.407,177
0.056,-0.079,0.911,2.348,-3.153,-2.045,177
0.057,-0.137,0.977,-0.795,-2.362,-1.804,177
0.054,-0.127,0.97,0.986,-1.319,-1.32,177
0.052,-0.181,0.992,0.427,-2.29,-1.631,177
0.041,-0.151,1.02,-0.865,-0.24,1.581,177
0.043,-0.165,1.044,-1.144,-4.088,6.521,177
0.042,-0.103,1.034,-0.97,-1.715,6.832,177
0.047,-0.084,1.016,-0.551,0.299,6.693,177
0.037,-0.062,1,-1.04,2.134,3.619,177
0.032,-0.062,0.987,-0.132,3.716,0.614,177
0.022,-0.085,0.995,0.497,0.084,-0.215,177
0.028,-0.086,1.016,0.462,1.091,0.2,177
0.026,-0.051,0.973,3.325,2.098,-0.94,177
0.031,-0.139,0.99,2.627,-0.384,-2.011,177
0.035,-0.105,0.975,3.255,0.012,1.478,177
0.039,-0.102,0.975,3.709,1.558,-0.836,177
0.039,-0.11,0.98,2.417,2.278,-2.011,177
0.044,-0.168,0.97,2.208,1.342,-3.012,177
0.048,-0.162,0.906,0.986,0.911,1.685,177
0.061,-0.132,0.99,2.033,0.156,5.933,177
0.059,-0.101,1.013,0.322,-0.06,1.892,177
0.056,-0.121,0.969,-0.097,1.163,1.098,177
0.048,-0.102,0.99,0.322,1.666,2.203,177
-0.099,0.897,1.39,2.068,6.558,-62.94,178
-0.163,0.886,1.405,10.659,40.114,-131.33,178
-0.301,1.019,1.203,28.573,57.126,-187.423,178
-0.656,3.312,1.912,84.899,91.582,-301.199,178
-1.843,2.518,1.836,121.705,236.131,-629.125,178
-3.136,2.89,2.498,90.94,416.574,-828.008,178
-3.749,-1.391,0.063,-61.312,575.005,-976.738,178
-2.202,-1.598,-0.516,-169.739,327.413,-667.81,178
-1.15,-4.416,-1.339,-186.711,112.191,-574.655,178
-0.84,-3.457,-1.232,40.411,-85.156,-150.258,178
-0.671,0.49,1.249,19.284,-284.266,-164.765,178
-0.378,-2.608,1.638,9.192,-191.689,-146.631,178
-0.072,-0.173,2.272,3.29,-123.82,-10.404,178
-0.014,-0.536,1.669,-37.531,-0.348,-32.924,178
-0.119,-0.45,0.897,-36.484,23.678,-29.781,178
-0.146,-0.573,0.817,-18.605,-13.26,-23.944,178
-0.053,-0.53,0.973,-7.64,-37.357,-1.769,178
0.019,-0.386,1.302,-13.751,-30.596,-1.147,178
0.064,-0.364,1.252,-23.773,1.666,13.429,178
0.081,-0.195,0.955,-30.408,25.188,15.985,178
0.078,-0.17,0.761,-25.1,17.347,8.938,178
0.056,-0.163,0.769,-15.741,-7.937,-3.323,178
0.002,-0.265,0.869,-1.598,-28.653,-3.461,178
-0.025,-0.388,1.093,9.401,-43.903,1.823,178
0,-0.349,1.305,5.071,-22.647,7.419,178
-0.019,-0.444,1.265,-2.89,4.723,24.274,178
0.027,-0.212,1.123,-6.487,13.463,28.419,178
0.021,-0.293,0.924,2.487,15.801,25.276,178
0.01,-0.411,0.895,11.113,5.119,31.942,178
0,-0.485,0.889,12.754,0.587,42.788,178
-0.02,-0.46,0.826,17.503,-8.009,62.2,178
0.008,-0.021,1.019,17.049,-21.964,68.279,178
0.037,-0.197,1.103,11.916,-6.498,39.887,178
-0.004,-0.464,0.973,14.954,-2.578,49.005,178
-0.028,-0.643,0.945,20.576,-9.951,71.664,178
-0.103,-0.321,1.021,19.878,-4.736,104.581,178
-0.012,0.234,1.161,-6.941,13.859,63.892,178
0.063,-0.292,1.018,-16.16,26.807,49.523,178
0.072,-0.427,0.924,-0.341,12.384,65.619,178
0.074,-0.437,0.873,7.062,12.348,79.919,178
0.059,-0.454,0.797,6.328,3.464,101.886,178
0.037,-0.012,0.893,7.621,0.048,102.819,178
0.058,0.025,0.954,-1.983,1.882,76.119,178
0.122,-0.214,0.93,-6.033,4.508,59.851,178
0.139,-0.363,0.905,8.424,-13.116,65.239,178
0.112,-0.386,0.925,22.392,-23.51,78.365,178
0.041,-0.272,0.933,25.081,-24.445,86.758,178
0.014,-0.266,0.955,14.081,-20.381,83.96,178
0.024,-0.35,0.876,2.662,-18.943,82.648,178
0.058,-0.447,0.861,4.722,-31.243,97.051,178
0.042,-0.474,0.89,9.995,-44.263,114.494,178
-0.005,-0.11,1.08,17.119,-44.083,128.448,178
0.001,-0.095,1.058,10.1,-26.028,101.852,178
0.018,-0.131,1.04,-3.205,-18.151,92.008,178
0.069,-0.23,1.012,-11.062,-10.958,83.304,178
0.077,-0.267,0.975,-13.367,-9.268,85.653,178
0.085,-0.204,0.978,-4.462,-9.088,88.658,178
0.072,-0.118,1.003,5.56,-9.196,83.511,178
0.092,-0.158,1.009,7.83,-5.203,66.414,178
0.106,-0.282,0.975,2.906,-8.404,65.723,178
