GESTURE,ACC-X-MIN-ring1,ACC-Y-MIN-ring1,ACC-Z-MIN-ring1,GYRO-X-MIN-ring1,GYRO-Y-MIN-ring1,GYRO-Z-MIN-ring1,ACC-X-MAX-ring1,ACC-Y-MAX-ring1,ACC-Z-MAX-ring1,GYRO-X-MAX-ring1,GYRO-Y-MAX-ring1,GYRO-Z-MAX-ring1,ACC-X-MEAN-ring1,ACC-Y-MEAN-ring1,ACC-Z-MEAN-ring1,GYRO-X-MEAN-ring1,GYRO-Y-MEAN-ring1,GYRO-Z-MEAN-ring1,ACC-X-VAR-ring1,ACC-Y-VAR-ring1,ACC-Z-VAR-ring1,GYRO-X-VAR-ring1,GYRO-Y-VAR-ring1,GYRO-Z-VAR-ring1,ACC-X-SKEW-ring1,ACC-Y-SKEW-ring1,ACC-Z-SKEW-ring1,GYRO-X-SKEW-ring1,GYRO-Y-SKEW-ring1,GYRO-Z-SKEW-ring1,ACC-X-KURT-ring1,ACC-Y-KURT-ring1,ACC-Z-KURT-ring1,GYRO-X-KURT-ring1,GYRO-Y-KURT-ring1,GYRO-Z-KURT-ring1
right,-1.838,-3.058,-0.071,-114.181,-47.32,-657.828,0.084,1.847,1.466,204.012,210.882,141.919,-0.062895,-0.15725,0.9577849999999999,1.2846199999999999,1.804085,-4.69975,0.07258602397500001,0.20544867749999998,0.028613258775,1119.1017147456002,956.5167309377753,12479.0876951175,-5.084906501961563,-0.9864846565135235,-3.9872454431189834,3.630755316831315,4.340364518971781,-4.4138848180584205,26.498828545480087,16.103392583656877,21.72334017671509,18.42348597934161,22.748799189197424,21.066791573942687
right,-7.971,-7.985,-2.328,-237.694,-632.384,-1132.032,0.591,8.021,6.602,99.845,411.466,382.527,-0.068665,-0.004015000000000012,0.9603,-1.0247149999999998,-6.597619999999999,24.663279999999997,1.257002872775,1.4661074447750002,0.35148639,1410.3145096837752,5890.2006455256,36059.5896081616,-6.190345773012827,0.4840606146647358,3.5112107853772323,-3.912614113371744,-1.8948704134049787,-4.425343542612765,38.84010286839416,31.32115706331947,47.71573985735128,21.947060693601042,26.55745038017589,25.681977623671457
right,-3.991,-5.84,-1.347,-47.972,-100.226,-1060.43,0.312,4.003,1.656,155.403,320.004,152.523,-0.048309999999999985,-0.05967499999999999,0.976505,-0.10698000000000008,3.918195,-10.674535,0.29746052390000005,0.5572619293750001,0.06387911997500001,353.2264319496,1895.4632477469752,24232.668524758777,-5.846294393765978,-2.619186767512375,-5.225088844028975,5.3209046152860955,5.023889916483355,-5.453996451671788,34.916477903948525,38.047692040251995,43.69680554147059,36.47896793188756,29.002835390059715,29.95846850713655
right,-0.343,-1.526,-0.081,-34.947,-53.974,-191.603,0.037,1.895,1.69,91.429,111.903,50.525,-0.01983,-0.111445,0.981125,1.9592349999999998,0.15972,-2.8331999999999997,0.0038553211000000006,0.12472319697499998,0.021562009375000003,300.32928402977495,244.35544976160003,1063.7014931000003,-3.06115674880447,0.32962382819109143,-1.6982186559057402,2.578067859935431,3.401759567982982,-3.9697088847508413,9.717663774343062,11.861098479061472,21.934010217904884,8.405765649412572,25.49717807257872,16.511191031645808
right,-4.403,-4.204,-0.363,-54.852,-39.839,-1058.564,0.105,3.981,1.633,91.499,170.78,116.911,-0.11547,-0.105105,0.974685,-0.5981800000000003,1.9229550000000006,-14.743059999999998,0.28920010909999994,0.44600251397499996,0.028400335774999997,295.7950740576,731.0840057429748,24376.9420217264,-6.3555935261044985,0.021270881082717897,-3.444103261334891,2.0729217340815076,3.6328199889617667,-5.248482145202594,42.24240153398027,21.821983567858336,26.687429987402723,10.930609581491844,17.27674416214145,28.986824422998417
right,-6.511,-5.566,-1.94,-58.798,-105.19,-1132.032,0.236,6.272,3.739,168.463,363.164,166.442,-0.11937999999999999,-0.116385,0.9787549999999999,1.7938799999999997,1.4329150000000002,-10.023839999999998,0.4940983956000001,0.685140856775,0.128691114975,378.5553223956001,2168.873419717775,24159.813233534394,-7.337619740951461,2.0193403259180025,-0.7255679980026402,4.409260244512977,5.0111338839590855,-5.757997684592213,57.966176571228516,34.418606329807666,41.9734653553892,32.83641559232962,32.282488837190705,36.13149665234543
right,-5.757,-7.985,-0.678,-112.4,-147.558,-1132.032,0.374,4.141,2.274,52.039,393.771,122.542,-0.07320999999999998,-0.11695000000000003,0.9833099999999999,0.19051999999999986,-0.06468499999999999,-10.62136,0.43916206589999995,0.6881981075,0.06379455390000001,259.1262762896,2090.7273485057754,28283.604939910398,-6.41183034385756,-2.944483312474379,-0.9768401443525305,-3.59550550327538,4.983964139048977,-5.322451768140997,44.34281382508077,47.928231214009315,20.23486906657824,25.083243028591486,37.860562096244635,29.871060175442175
right,-6.51,-5.476,-1.771,-32.957,-47.068,-1132.032,0.185,6.661,2.258,210.402,363.631,92.181,-0.060420000000000015,-0.12838000000000002,0.9677499999999998,1.7930149999999998,3.7988249999999995,-12.028914999999998,0.5841525635999999,0.6934125956,0.08651772749999999,522.701779394775,2212.6947347043747,25846.80671049777,-7.016188100659269,2.4296116103257024,-4.172156365813248,5.353636366824222,5.523281293825112,-5.9379243538791355,51.63694887392751,38.07348472955903,42.22321363056817,39.77436345699269,33.756995934213315,36.39543162689834
right,-7.971,-7.918,-0.83,-62.744,-108.535,-1132.032,0.433,7.431,1.867,181.453,263.932,93.113,-0.103125,-0.09323000000000001,0.98427,2.0468949999999997,-1.9967949999999997,-13.852755,0.7277311793750001,0.9562131870999999,0.0408152371,365.333291933975,703.0843104029751,25790.098741614976,-7.313554451192645,0.4104833268821172,-3.780146208382899,4.750270378455332,5.468668501714324,-5.795722331677384,57.32084084189878,41.39038725052954,39.76898150962174,41.490723667780365,56.803637240074984,35.06817810117382
right,-5.758,-6.2,-0.706,-70.95,-158.024,-1132.032,0.229,6.647,2.393,96.842,276.413,111.661,-0.08604999999999999,-0.10502999999999998,0.984675,0.8714349999999998,-1.9294150000000008,-14.960480000000002,0.5486351374999999,0.6270608391,0.06818933937499999,241.61103368577497,1041.7257237727752,33017.892053609605,-6.072688577438182,1.5530705672163818,-1.4931382401121147,1.0564995514834923,3.8463283239727013,-5.280314020322915,37.81224336364394,46.48886874520406,18.676727873512615,10.968778028459091,35.755361108492416,28.39734921119255
right,-4.065,-2.259,-1.771,-145.086,-184.424,-1053.522,0.136,3.78,1.986,85.493,253.718,130.071,-0.09395000000000002,-0.09834999999999999,0.984895,2.438345,-3.82496,-14.071085000000004,0.31065175750000007,0.3551245675,0.086579753975,408.175501255975,1424.4635910483996,26638.66314959777,-5.458331632250331,2.9264050671026633,-4.751014138285424,-2.0422345818686,1.6085269709044159,-4.810129298904518,31.46933566894966,21.459931881188627,45.13620411993537,19.44960613896797,21.684421812609667,24.23479024889084
right,-4.544,-4.176,-0.089,-100.283,-42.213,-1059.463,0.193,2.873,2.086,153.028,104.062,143.542,-0.11558,-0.115135,0.9741550000000001,2.076055,-0.13087000000000018,-15.680989999999998,0.3742333636,0.41316678677499996,0.03619108097499999,697.2434555219751,355.77708062309995,27026.6510500399,-5.480900860006352,-0.8227761272544276,-0.8766958320150539,2.3845621143855595,2.4202386744690916,-4.764349400667103,31.934403788495004,17.188275783837337,15.924638301948459,15.721299588216628,11.061287118526021,23.900891447107934
right,-5.625,-3.923,-0.661,-35.576,-50.161,-1132.032,0.132,4.999,1.608,76.797,142.906,91.075,-0.09141000000000002,-0.11622,0.9807399999999998,0.7017249999999998,-0.824125,-10.721374999999993,0.4384106819000001,0.4685845115999999,0.0336972124,147.959164259375,541.8601783793752,28341.109652974377,-6.5346222876634155,2.7855800831510553,-3.9377845310848425,2.0280722900331183,3.60204907870563,-5.276362765021934,44.89547554603514,29.830163415155376,37.1888647137531,13.155742554163982,18.482528382243945,29.127973784280584
right,-3.549,-2.897,-0.546,-51.779,-70.554,-918.78,0.122,3.292,2.622,257.056,223.794,105.513,-0.063055,-0.241785,0.939365,3.33979,6.0353400000000015,-13.832394999999996,0.27740016197499995,0.34539925877500005,0.062095491775,1111.0346980458999,1456.0110407844,22289.044370938973,-5.209106577614644,1.1581825609247396,-1.0162499045742408,5.761108050113067,3.9129949726558304,-4.9062381007419,28.118458326027035,15.543350849786126,22.33192981812707,36.95549120481868,17.353993204205526,24.560951387830016
right,-2.695,-2.867,-0.601,-32.398,-92.709,-889.075,0.263,2.829,1.909,141.889,163.155,61.474,0.091205,-0.14562,0.9552699999999998,0.6553100000000004,2.8845649999999994,-5.2242700000000015,0.105339012975,0.24143409559999995,0.029025197099999997,292.13355111389995,770.7164107857748,14349.1712862071,-6.408270218853685,0.400402399059053,-3.055856264692043,4.820941053203379,3.2069959891709066,-5.080508538115586,44.92311344341002,16.834221015134364,40.13421588339062,30.482273504557398,14.644812836443908,28.143082452359614
right,-2.366,-3.282,-0.236,-104.334,-108.642,-773.434,0.183,1.785,1.964,183.199,183.872,119.329,0.032365000000000005,-0.17416,0.9509549999999999,0.6747000000000003,4.68774,-11.497785000000004,0.120341551775,0.21156513439999997,0.030150382974999997,809.17965564,893.5528336724,19336.183411088776,-4.995520694871186,-1.3052445229831615,-2.5207575373611486,3.370703446179641,2.8226584304797213,-4.311525885196036,26.355593081006088,17.52074508841021,27.048349642679874,20.233597588540814,13.189848100581774,18.450626857607656
right,-5.136,-4.714,-0.218,-38.998,-96.81,-1132.032,0.254,4.025,2.339,78.264,291.627,97.362,0.030624999999999996,-0.07503,0.9744649999999999,-0.1750800000000001,1.435985,-8.62315,0.3762170443750001,0.49754679910000005,0.03536889877499999,149.31924363359997,1412.2160140447752,25539.012082347497,-6.479061003289475,0.49543156306051434,0.028577215565016488,2.6729065617020082,4.910869791758722,-5.46620769380741,44.887354297543176,23.616537807574165,25.771570423136808,14.574806822518529,31.94867219476634,30.28659557243487
right,-4.788,-4.912,-0.898,-38.3,-106.952,-1132.032,0.369,4.655,1.894,48.372,276.413,74.289,-0.04004999999999999,-0.12081,0.9809299999999999,0.2839200000000005,-2.646555,-2.4404650000000014,0.3680989975000001,0.5672952439000001,0.06053276510000001,157.7200178536,1354.8368979769753,26001.947097338772,-6.4888967431042825,1.6589519170292415,-1.9709564364299546,0.9874597761417553,4.002187773039735,-5.882099810110048,43.9320793505499,28.650078069445502,22.584231097302577,2.67578281514701,26.978994905918636,35.56229883662112
right,-7.971,-7.985,-1.357,-119.943,-159.211,-1132.032,0.449,8.021,3.397,69.045,330.146,182.814,-0.06728500000000001,-0.07789499999999999,0.9881049999999999,1.8862599999999998,0.5001499999999995,-5.5620749999999965,0.895128973775,1.171189463975,0.14977910397499994,304.0434776124,2165.0041514775,30538.61081619937,-6.8753857714503175,1.6498269216327834,0.5474303739161741,-2.2741355910160364,3.978759439820421,-5.532298724703766,48.867015128018195,42.10776473855733,24.219083310359988,20.14705507527657,25.395101611726687,32.26359002525195
right,-5.812,-4.949,-0.026,-114.565,-120.691,-1132.032,0.194,4.326,2.033,81.023,210.307,79.504,-0.06795,-0.04258000000000001,0.9921500000000001,-4.112170000000001,-0.7207400000000007,-6.341284999999998,0.46756923750000007,0.5892248236,0.0238470775,266.19492545109995,935.6001324924,28403.79319410377,-6.667599379080935,0.2543223559000905,-0.07025317687673086,-1.9276390386796758,2.7184635385158935,-5.410675380197754,47.199101645140935,25.138388203784185,22.467566725328865,16.68872253090728,20.962953556522187,29.782311071629678
right,-2.988,-3.161,0.016,-54.852,-53.794,-925.515,0.256,3.344,1.987,77.042,218.183,132.627,0.019270000000000006,-0.167465,0.971245,2.5991750000000002,-0.7583099999999996,-1.9508649999999965,0.17145480710000005,0.315298608775,0.030667604974999995,279.94025097437503,1162.1273356839001,19631.976690496773,-5.388256640663394,1.9402097700523988,-0.24382216402302279,1.6812474782454612,4.646380134440046,-4.934754580953349,30.495275200278826,21.225951505166126,13.696490947773945,6.322985104546297,25.809516258512392,24.903782992969653
right,-2.647,-5.403,0.119,-77.934,-97.889,-913.184,0.253,2.641,1.823,93.07,215.917,96.015,-0.020035000000000004,-0.1763,0.97242,-3.2065200000000003,-0.7735899999999998,-2.092645,0.123629923775,0.36886527999999996,0.028714463600000004,201.7446300896,1324.9207677319002,18182.044201928977,-5.657108555490716,-2.570470177315023,-0.15192294422359037,0.5685833207534687,2.6355313454811933,-5.183495777215982,33.95768849418417,32.91170837679928,12.26892492455201,15.031236366247843,12.618387781300623,27.666681682506216
right,-2.089,-3.656,0.0,-20.805,-62.534,-753.988,0.2,3.503,1.976,65.588,248.071,74.012,0.012640000000000002,-0.15685000000000002,0.9718049999999999,0.06497500000000002,1.4000099999999998,-4.169234999999997,0.11436742040000002,0.26112611750000003,0.026364826974999995,116.660879244375,1204.7431127299,16169.611474599778,-5.215789311396101,1.3905177790630112,-1.0007832459794537,2.689601965149738,4.284508013319004,-4.881383061562883,27.465028564456762,31.409540661709485,18.60696678312052,10.705872721240471,23.134702878779503,23.516539296179673
right,-3.396,-3.341,-0.137,-49.055,-44.011,-946.481,0.169,3.552,1.674,77.601,252.747,82.958,-0.026274999999999986,-0.14542,0.97556,-1.318195,3.026615,-10.796795000000005,0.186526559375,0.28039762360000003,0.0184135264,218.56344220697503,882.461922526775,19661.152993332977,-5.932970942974026,1.075386171396733,-3.338933200963934,1.658044587964884,4.838095837254955,-5.0632830172972225,37.00202421639363,23.465437127030775,33.3795574598647,9.027674616724632,33.1405324839786,26.480811358298457
right,-3.97,-2.692,-0.252,-107.546,-55.556,-1059.083,0.341,3.508,1.717,67.998,238.468,75.498,-0.022204999999999996,-0.19220000000000004,0.959855,-1.04742,-0.7563099999999991,-12.979069999999997,0.27348089297500006,0.32344306,0.030865453975,296.8060873436,1521.9304072239,25680.7722451551,-5.211826815235549,2.355087716115848,-2.1784839769387894,-1.2905437889436064,3.7574903676328524,-4.888919575831515,30.328581081584574,20.87502454743491,21.322187483110348,9.872064733671316,17.044005960472262,24.542067722735027
right,-2.591,-3.566,-0.144,-77.55,-71.345,-873.083,0.179,3.194,1.923,95.445,262.71,85.929,-0.03425,-0.25776499999999997,0.9467699999999999,-1.01962,0.4054149999999993,-9.535549999999999,0.1387906675,0.28114488977499996,0.029713237099999998,344.56818183560006,1756.3891950727752,19225.592472357504,-5.184962859591644,1.133302585453961,-1.5191098298041792,2.0661905846225945,4.091179086214456,-4.808863253237319,28.007591205216702,23.178451648047474,19.105387246580204,10.56549691364889,19.206729292647697,23.368999330430455
right,-1.965,-1.836,0.082,-20.386,-44.982,-694.44,0.146,2.85,1.576,141.295,171.679,96.498,-0.040025,-0.17887,0.9623499999999998,2.700935,1.1279400000000004,-5.394375,0.098331974375,0.1940906831,0.0155270675,456.610360310775,1162.8198921764001,15986.738251794373,-4.524569316646873,2.6486296031526693,-2.201533303251388,3.917561773339726,3.2468724164443725,-4.015833952308702,20.690377536040323,21.289099929583312,18.76289669624577,18.750749231372087,10.824616823073516,16.285405150459955
right,-2.692,-4.836,-0.265,-107.791,-76.597,-838.888,0.223,3.992,2.359,104.35,301.158,195.767,-0.022170000000000002,-0.13765999999999998,0.96447,1.4181650000000001,2.71405,-3.331270000000001,0.19502652110000004,0.4119477044000001,0.045598499099999995,481.98872872777497,1966.3327725975003,22739.169952727105,-5.057951459999394,-0.9683161779521674,-0.1317966776267153,1.2380980180937882,4.0877992979020235,-4.333291292851824,25.307762795869742,26.29182128418541,20.348536383481335,9.211838420963328,20.9549732357022,19.430818847157898
right,-3.783,-4.38,-0.022,-72.417,-95.227,-1019.258,0.205,2.919,1.726,80.639,215.882,136.876,-0.100265,-0.11947500000000001,0.96687,-3.748824999999999,0.31940500000000044,-9.332119999999998,0.3599397847750001,0.41596061937499995,0.0303585431,340.90372017437505,1454.030165820975,32920.7919181756,-4.907741788445668,-0.6669044033622975,-0.8844360241537358,0.34274528074700755,2.7194117125473145,-4.369301450186722,24.43519036660529,18.699141415836113,10.3388731595896,4.571289630727363,11.019565299335309,19.690538621078613
right,-4.913,-4.868,-1.576,-103.531,-189.387,-1127.576,0.178,4.145,2.69,102.778,403.194,83.269,-0.013764999999999993,-0.224055,0.960925,1.8843349999999999,3.3085599999999986,-11.162090000000003,0.30179515977500004,0.41853818197500003,0.086175259375,329.5228921227751,2381.4363026564,22058.212644701904,-6.739614145105741,0.33330572145242865,-2.6330198107223923,1.2775233941470325,5.28993395381441,-5.721425108707922,48.73660476036397,29.1673142918267,37.924983212744856,20.76527909080561,39.76843487537986,34.382540954628304
right,-5.79,-6.999,-0.919,-168.657,-108.858,-1132.032,0.417,4.409,3.438,150.828,240.411,201.812,-0.09108000000000001,-0.155795,0.97911,-2.0012450000000004,1.7505299999999997,-5.316994999999999,0.47295414359999993,0.7265092329749997,0.0800507279,624.107527774975,1501.0642366491002,24408.497995734975,-6.559720861895424,-2.21520172500738,0.8032738176938397,-0.41775398583056444,3.993982679290008,-5.567658083118897,45.790920679051915,33.38046102222982,43.69097483366391,21.59704876607092,21.1298441152271,32.55061005596334
right,-3.995,-5.365,0.054,-97.385,-30.56,-953.7,0.25,2.616,1.663,137.594,219.442,104.65,-0.05886000000000001,-0.18276000000000003,0.96612,2.25275,3.3281500000000004,-8.169535000000002,0.2864391004,0.4210606024,0.016968235600000003,638.8238838974999,1079.9721239275,21446.865928408777,-6.0976400112344304,-2.7863404729554935,-1.9262188146019843,1.7822592304136213,3.85042866074236,-5.15982184997907,38.37240255256362,30.49009612231368,20.26527900356143,13.834664633076297,16.66993101082996,27.42514839469122
right,-7.965,-6.272,-0.422,-182.206,-229.202,-1132.032,0.327,4.67,2.225,145.416,294.756,271.479,-0.10655,-0.14378,0.9877049999999999,-3.7669650000000003,-4.18302,-0.534720000000001,0.7447122374999999,0.8130658916000002,0.035897357975,1021.8688597837751,1388.4492916896,27732.73105332159,-7.5626018898197,-0.7448113549234822,0.45148053126728377,-2.347235709272787,3.199341343926979,-5.375605874835057,61.12013402873431,25.910132790153654,30.612430932822427,13.902602911553966,34.24405479054967,31.60575750607925
right,-6.272,-7.273,-0.949,-78.074,-73.108,-1132.032,0.168,4.634,2.619,93.524,310.221,131.073,-0.135515,-0.16842,0.98209,0.52522,3.7162750000000004,-5.954625,0.6207105797750001,0.7054695836,0.05822959190000001,239.1533635116,2441.355914829375,33503.716791854364,-6.202330278390877,-1.2369469733523184,-1.2811940854228432,0.31775483382085556,4.697425785141948,-5.161944854380212,39.704870470425206,37.271428835543134,33.999942464842405,14.010664900175193,24.151040725150345,27.558230995869735
right,-5.313,-6.527,-0.477,-123.749,-92.386,-1132.032,0.196,4.477,2.34,127.432,387.872,162.263,-0.08212,-0.20128999999999997,0.9696349999999999,0.7258499999999998,-0.12205000000000027,-5.003224999999997,0.43761172560000006,0.6625284559000001,0.051261361775,416.2573754075,2809.6098797574996,27877.936012634378,-6.497542724378858,-0.22056003392539106,-0.973101001636296,1.506897908938924,4.762551630511127,-5.5549675197386374,44.02937764335627,30.123691364569275,23.64834109807254,18.8072638579209,28.024001631584706,32.77336357857362
right,-6.51,-7.029,-1.338,-112.191,-95.299,-1132.032,0.227,5.257,3.16,46.836,481.133,117.188,-0.117715,-0.240075,0.96927,-2.7266950000000003,0.05383499999999955,-4.613434999999995,0.4744928537750001,0.7333288593749998,0.08581923710000001,221.62612887197503,3221.1837454077745,25958.852556405775,-7.124525875339145,-0.5320549909414777,0.24797782480049027,-3.080618964624209,5.48839260393467,-6.033976798841663,54.082355604003546,35.05407462604216,36.87711557487702,24.554838481368826,37.99716562256783,37.32169629399573
right,-4.522,-3.975,-0.7,-31.7,-41.601,-1126.022,0.275,4.523,2.093,69.394,345.288,108.104,-0.04696500000000001,-0.17395999999999998,0.9696950000000001,0.52683,2.16576,-0.40936500000000026,0.326284203775,0.47439055839999994,0.048964591975000006,163.1350517911,2196.0864521224003,25561.806395461772,-6.280906661715732,1.9461787091837977,-1.6477543973340445,1.6159057224632432,5.188713795240222,-5.630711158792314,40.89693881818282,28.20969120582315,27.245916976683482,6.737308241598055,29.387174447627082,32.84675862812788
right,-6.616,-5.068,-1.492,-87.432,-206.651,-1132.032,0.073,6.164,3.025,171.466,398.554,200.292,-0.20776,-0.10357500000000001,0.9709899999999999,-2.1599649999999997,1.436925,-5.2646799999999985,0.6439615423999997,0.6612789243749999,0.09511821989999998,623.6381233437751,2772.0486628993744,33672.4698580976,-6.444064125209868,1.592703279223425,-2.159080102799721,2.294800674100156,4.197724322051928,-4.832552258882728,42.9557136319145,30.039562245873938,36.53056224779321,14.955704941539835,28.694780062036248,25.50865743813809
right,-4.706,-5.579,-1.674,-59.112,-153.924,-1114.9,0.081,3.568,1.96,196.085,284.577,138.81,-0.09960500000000001,-0.21669,0.954385,1.956095,2.375455000000001,-2.3831550000000004,0.354668828975,0.5549756138999999,0.060819346775,779.8216839359752,2511.363442227975,27815.153192020975,-5.86377972055759,-0.4907064760495703,-5.533504713839419,4.900304784063971,3.7988802595582456,-5.089677219996478,36.306976222243854,24.140465089988307,66.69423628303345,28.179983574934138,18.288394646589825,27.3502238535704
right,-6.29,-6.6,-0.504,-52.128,-122.418,-1132.032,0.128,3.776,1.675,174.784,252.387,173.074,-0.15164500000000003,-0.058725000000000006,0.977375,0.5511150000000007,3.78976,-5.783119999999999,0.6176738589749999,0.6787423293749998,0.039050974375,677.0483851017749,1554.0230943824,31711.675348475594,-6.127477173232426,-1.2940138816653577,-3.5817286224225597,4.131651398333042,3.757674586484662,-5.108035793177368,39.55435120827133,27.77298005572196,26.979140229344814,22.903512492061598,18.877369528915228,27.14004896334147
right,-5.746,-5.856,-0.806,-109.397,-32.754,-1132.032,0.113,4.131,1.792,89.997,358.704,123.509,-0.140985,-0.132055,0.980205,-1.314345,3.3046100000000003,-4.957424999999998,0.4817142747750002,0.5802280519749999,0.048004912975,306.972271395975,2147.0655851579,29219.704889254368,-6.288967920691265,-1.255969144236327,-3.810106570328909,1.0881652128718486,5.607626400323889,-5.244292699203473,41.46508211515294,28.602417939258213,33.52076542418218,17.900594974660397,35.697023990708594,28.176380638453217
right,-3.445,-4.106,-1.38,-104.054,-169.893,-970.59,0.11,2.914,1.908,181.803,252.387,90.523,-0.06403500000000001,-0.154365,0.970885,-1.9782350000000002,1.1214649999999995,-7.975374999999999,0.21739280377499998,0.376567081775,0.05638233177499999,499.3111796097749,1646.6588517087748,22391.472314834376,-5.5546119997109225,-1.1257051076777072,-4.656266461598462,2.8584641306807774,2.6009897083657423,-4.783322241173777,31.48163130514296,22.157922792793286,52.009304220433236,31.674102511765412,16.414412423367835,23.448077904849566
right,-5.296,-5.242,-0.486,-31.071,-133.711,-1132.032,0.252,3.687,2.179,103.896,397.439,124.165,-0.11208,-0.135535,0.986745,-0.8523599999999999,2.3128800000000007,-7.454345000000001,0.38993603360000006,0.4600901487750001,0.044663499975,156.2204028804,2777.3974935956003,27233.221122655974,-6.170271549555143,-0.37392668419691377,-0.7889814257781115,3.856289893580676,4.3776098823635845,-5.251808243729724,40.75166616101194,28.73605765220756,20.57253172443867,29.182405521695728,25.654321956102688,28.576953417756858
right,-2.831,-5.107,-0.064,-30.757,-43.4,-865.553,0.122,2.996,1.51,145.555,178.62,128.932,-0.088315,-0.15231999999999998,0.9704149999999998,0.3598899999999998,-0.07750500000000017,-4.689040000000001,0.20021024577500002,0.3227033576000001,0.023765562775,385.7163933279,617.2613155099751,23138.213606898404,-5.011209385414934,-1.7049799271112176,-2.876618123141148,4.068230624293395,3.908459523692731,-4.418343451512437,24.792278269310405,36.43161673362577,21.439951593303963,22.556369792361103,22.080360525997726,19.78089151865577
right,-4.782,-6.856,0.089,-132.724,-79.905,-1129.994,0.197,3.073,1.765,123.695,155.566,155.562,-0.07123499999999999,-0.09942499999999999,0.9734999999999999,-4.704059999999999,1.0835149999999996,-4.855555000000002,0.404438149775,0.5584837543750001,0.026303850000000004,487.5645351563999,954.1084341397749,30505.021204856974,-5.841973386170445,-2.643795212341264,-1.3363989268061685,0.42395382365061235,2.8558318198139214,-4.962325089310225,35.32561834564932,37.4504520724271,12.382378193780795,16.73763724910723,11.269588238478839,25.425005914405567
right,-4.357,-7.447,-0.634,-103.705,-108.283,-1051.242,0.206,3.396,2.405,160.781,323.133,109.485,-0.04009499999999997,-0.19793500000000003,0.9638599999999999,0.3008849999999999,1.9746049999999997,-6.832615000000003,0.38663953597499995,0.687076200775,0.06343534039999998,527.329081401775,2094.972028738975,27060.93970222677,-5.6315946646797235,-3.140765595558162,-1.6770784151528626,3.18501066854929,4.496388832190182,-5.040223408175054,31.858839297447368,38.481989845607245,21.638197695282486,25.9276166345229,25.557560578333177,25.73123071896321
right,-4.429,-6.711,-0.8,-72.102,-101.629,-1066.129,0.081,3.126,1.65,131.797,259.473,87.759,-0.09512999999999999,-0.26305500000000004,0.9552499999999999,-2.02304,-0.5907099999999997,-5.4329100000000015,0.32246972310000005,0.5042957719750001,0.040117657499999994,301.8604106384,1544.4508751458998,25511.147032381898,-6.045234810283459,-3.18002641204422,-3.942418323965,2.5483722738814945,4.733211915880246,-5.247973906481929,37.53295668847894,42.62451980824599,36.13845803290008,26.31855597328278,27.38845303594071,27.61291859074275
right,-4.79,-4.243,-0.212,-55.585,-93.573,-1073.417,0.205,4.646,1.846,83.432,187.18,133.18,-0.09806,-0.25933500000000004,0.95524,-0.32036999999999993,-1.77724,-7.02519,0.36274230639999994,0.46837143277500004,0.024018942400000003,267.7690010731,1041.2043483024,24978.992013503903,-6.224835103688427,1.841101186320278,-1.1321377501032466,1.2125298227270558,2.2527423053596047,-5.247817641454025,40.10894613192058,25.373243515767324,21.875930642690292,5.67864553456359,10.530599017290111,28.590653906849514
right,-4.892,-7.985,-0.025,-135.413,-121.051,-1132.032,0.224,3.14,2.185,82.036,219.73,247.267,-0.0027750000000000075,-0.194425,0.9718799999999999,-2.3351100000000002,0.9011899999999992,-4.225010000000006,0.349679174375,0.591506454375,0.022136665599999997,352.71727636790007,1252.4295804339001,25749.024095659894,-6.3783719129674825,-4.433401912382834,1.4778057534562068,-3.4455089816724285,3.5948965372962074,-5.343067458152085,42.76691708396597,56.89657112903787,32.50019791320716,23.830839103339546,17.553244526003386,29.588225957198773
right,-7.224,-5.455,-0.153,-267.341,-80.733,-1132.032,0.362,3.731,2.503,127.606,217.68,92.215,-0.07986,-0.181285,0.9736199999999999,-5.22227,-1.3490549999999997,-8.334114999999997,0.5417028804,0.641552873775,0.0393824056,873.0155275971,1464.1166971719745,25620.362888271775,-7.563832312222629,-1.2797332171326181,1.8433493299393338,-4.968557740841249,2.8564383371776634,-5.720779663249044,61.748834994933645,24.07523611409809,28.442627075023367,46.33359206268061,12.872529950039528,34.41655098695168
right,-3.732,-7.985,-1.094,-220.723,-199.709,-956.532,0.379,2.796,2.571,147.581,233.253,235.73,-0.07094,-0.28307499999999997,0.9539949999999999,-1.9932350000000003,0.0005650000000002108,-7.587335,0.2485171864,0.5375893993749999,0.04329876497500001,840.153676079775,2216.2214568457753,22323.99928161277,-5.7698204263095105,-6.3629655664490965,-2.593103613890342,-2.1930747510958684,2.5962906553748555,-4.584829819172992,35.283888241116145,68.14791648577969,64.40388962285813,30.698230962539704,12.391055503673524,21.527955543510643
right,-0.851,-2.638,-0.201,-25.728,-79.042,-331.56,0.483,0.744,2.393,79.626,158.659,121.436,0.02709,-0.21876,0.97417,2.546105,-4.668955,15.838254999999998,0.0106196519,0.07758043240000001,0.0324965911,165.01283918397502,491.132833852975,1433.708366769975,-2.3461103918490136,-3.884032026514953,1.3017480500808967,1.7909661447329914,2.728822759851469,-3.3969656700708626,31.261748923824733,35.78065784618685,31.76108927270787,7.136947889640285,20.830688194533536,34.67672861877831
