ACC-X,ACC-Y,ACC-Z,GYRO-X,GYRO-Y,GYRO-Z,TEST
-0.943,-0.222,-0.196,-8.268,2.529,-15.861,32
-0.958,-0.142,-0.235,11.497,3.680,0.511,32
-0.968,-0.026,-0.248,12.614,0.911,0.614,32
-0.992,0.033,-0.292,7.027,2.997,-4.912,32
-1.000,-0.019,-0.174,-1.459,5.263,-8.988,32
-0.988,-0.040,-0.188,-6.697,15.261,-7.399,32
-0.950,-0.080,-0.210,-10.887,18.606,-2.563,32
-0.917,-0.091,-0.313,-10.154,20.045,2.479,32
-0.921,-0.079,-0.301,-5.440,14.362,3.965,32
-0.951,-0.006,-0.296,6.678,6.270,6.970,32
-1.005,0.013,-0.158,10.449,8.464,3.550,32
-1.008,0.048,-0.217,14.989,12.636,-2.702,32
-0.933,-0.076,-0.296,11.741,8.572,-6.363,32
-0.945,-0.125,-0.260,6.294,5.191,-1.562,32
-0.969,-0.098,-0.248,6.189,4.975,5.692,32
-1.035,-0.034,-0.170,7.795,8.823,5.588,32
-1.093,0.053,-0.077,14.570,15.549,-4.532,32
-1.077,-0.001,-0.092,15.093,21.627,-15.965,32
-0.995,-0.104,-0.274,18.411,28.533,-15.067,32
-0.889,-0.111,-0.340,27.560,13.032,-5.119,32
-0.934,0.014,-0.292,15.582,12.888,2.998,32
-1.006,0.093,-0.179,6.678,13.139,-2.253,32
-1.088,0.056,0.017,5.979,16.772,-14.134,32
-1.091,-0.042,-0.030,15.862,33.784,-24.255,32
-0.950,-0.121,-0.269,28.642,36.050,-20.283,32
-0.859,-0.170,-0.388,22.182,26.051,-9.644,32
-0.913,-0.007,-0.314,13.557,19.469,5.554,32
-1.030,0.195,-0.182,4.268,16.340,-3.220,32
-1.121,0.104,0.012,2.941,14.722,-20.801,32
-1.134,0.032,0.123,10.274,30.547,-27.571,32
-1.059,-0.042,0.003,23.474,54.860,-25.775,32
-0.977,-0.047,-0.117,27.490,60.903,-18.348,32
-0.964,0.032,-0.136,21.170,68.815,-18.383,32
-0.991,0.145,-0.062,-0.586,73.779,-25.844,32
-0.997,0.049,-0.007,-2.611,65.578,-33.719,32
-0.976,0.019,0.108,1.789,71.405,-33.546,32
-0.957,0.014,0.047,8.494,79.246,-33.615,32
-0.927,-0.064,0.016,24.487,89.856,-26.189,32
-0.944,0.100,0.069,38.141,101.760,-14.687,32
-0.984,0.160,0.025,40.026,94.819,-20.593,32
-0.996,0.054,0.142,37.163,91.330,-19.385,32
-0.998,0.070,0.138,32.309,98.955,-12.304,32
-0.974,0.052,0.145,36.709,90.647,-5.638,32
-0.990,0.096,0.099,41.179,107.587,-1.044,32
-0.982,0.116,0.085,59.896,81.224,-0.077,32
-1.027,0.145,0.270,60.769,75.541,-3.669,32
-1.042,0.104,0.373,38.350,81.511,-12.546,32
-1.045,0.072,0.348,28.642,96.006,-9.299,32
-1.009,0.065,0.272,24.208,90.431,-6.674,32
-0.954,0.117,0.201,25.744,79.030,-7.952,32
-0.933,0.074,0.265,33.182,67.628,-4.014,32
-0.942,0.116,0.322,37.163,61.802,-1.389,32
-0.969,0.148,0.497,32.623,60.903,-1.665,32
-0.984,0.158,0.485,24.173,76.980,-8.194,32
-0.940,0.079,0.452,19.389,82.986,-13.202,32
-0.850,-0.049,0.320,25.046,76.836,-11.406,32
-0.827,-0.031,0.366,29.027,67.233,3.239,32
-0.851,0.145,0.443,31.471,52.738,7.108,32
-0.884,0.187,0.581,22.252,54.069,-3.841,32
-0.886,0.050,0.604,12.649,60.399,-12.718,32
-0.893,0.011,0.679,17.782,67.161,-10.922,32
-0.839,0.024,0.577,25.185,77.555,-4.981,32
-0.799,0.029,0.541,33.531,81.547,-0.180,32
-0.770,0.098,0.497,32.204,84.964,-2.391,32
-0.770,0.090,0.543,26.896,69.103,-4.981,32
-0.770,0.032,0.650,23.195,65.578,-6.121,32
-0.761,-0.040,0.710,18.201,68.348,-1.665,32
-0.747,0.053,0.686,27.316,75.253,6.659,32
-0.704,0.062,0.504,29.760,72.016,3.481,32
-0.687,0.097,0.562,37.931,54.033,-0.387,32
-0.704,0.052,0.710,29.865,50.868,-8.297,32
-0.726,-0.023,0.846,22.287,56.946,-11.302,32
-0.720,-0.048,0.898,14.500,71.189,-4.981,32
-0.702,0.028,0.827,17.084,84.209,-8.850,32
-0.627,-0.018,0.625,24.033,82.554,-13.409,32
-0.598,0.006,0.656,25.849,66.585,-13.236,32
-0.618,-0.071,0.807,18.585,62.989,-9.161,32
-0.660,0.020,0.937,13.208,66.837,-3.634,32
-0.611,0.001,0.894,5.036,83.202,-5.534,32
-0.549,-0.013,0.702,5.036,84.676,-3.496,32
-0.516,0.097,0.665,11.357,64.319,-1.147,32
-0.506,0.086,0.807,9.960,54.788,-8.573,32
-0.546,0.044,0.899,9.297,49.753,-9.230,32
-0.536,-0.020,0.929,6.678,56.335,-8.539,32
-0.498,0.020,0.882,2.836,60.004,-2.667,32
-0.452,0.069,0.726,-1.110,57.162,-2.667,32
-0.436,0.073,0.746,1.649,44.358,-5.361,32
-0.470,0.034,0.910,-3.379,35.043,-3.703,32
-0.502,0.045,1.047,8.668,46.804,-7.572,32
-0.507,0.023,1.042,9.786,60.723,-10.093,32
-0.430,-0.063,0.949,6.049,78.238,-14.618,32
-0.364,-0.036,0.767,-3.903,74.426,-11.026,32
-0.351,0.048,0.846,0.043,56.838,-8.055,32
-0.351,0.044,0.969,-1.040,56.515,-15.067,32
-0.334,-0.007,0.913,4.548,58.709,-14.963,32
-0.281,-0.012,0.890,-0.551,59.428,-12.511,32
-0.260,-0.001,0.866,-8.129,49.897,-4.947,32
-0.268,-0.039,0.978,-9.036,44.142,-8.263,32
-0.264,0.027,0.970,-6.871,47.667,-0.215,32
-0.237,0.077,0.886,3.290,41.265,-5.776,32
-0.221,0.041,0.913,-3.833,28.101,-7.710,32
-0.227,0.037,0.918,-8.373,22.850,-8.953,32
-0.247,0.004,1.009,0.462,18.750,-14.342,32
-0.218,-0.091,0.982,2.941,25.260,-3.669,32
-0.218,-0.005,0.950,1.160,20.333,2.549,32
-0.244,0.156,1.018,5.176,16.448,2.307,32
-0.238,0.035,1.022,4.233,21.663,-11.129,32
-0.203,-0.008,0.969,10.240,25.584,-2.943,32
-0.165,0.093,0.830,17.643,16.736,-2.598,32
-0.194,-0.010,0.963,11.182,2.421,-4.912,32
-0.244,-0.116,1.128,-1.529,9.543,-1.734,32
-0.246,0.009,1.090,3.989,22.275,6.072,32
-0.224,0.026,1.072,9.925,33.640,1.547,32
-0.162,0.073,0.900,15.652,33.568,1.512,32
-0.156,0.039,0.927,13.347,22.095,-2.114,32
-0.181,0.068,1.032,4.513,22.635,-3.876,32
-0.178,-0.093,1.080,1.544,31.338,-5.189,32
-0.137,-0.061,0.974,5.176,36.625,6.555,32
-0.077,0.032,0.851,8.668,29.073,7.557,32
-0.061,0.013,0.806,7.167,12.600,7.281,32
-0.114,0.149,0.985,6.398,6.234,-2.874,32
-0.140,-0.137,1.057,4.687,16.304,-7.917,32
-0.151,-0.074,1.075,6.608,23.893,4.759,32
-0.112,-0.014,0.987,-0.830,32.957,1.685,32
-0.055,-0.022,0.874,-0.411,26.843,0.718,32
-0.046,0.007,0.890,1.998,10.154,3.377,32
-0.063,0.008,0.922,4.128,6.342,-0.664,32
-0.092,-0.068,1.085,-0.656,1.594,-2.114,32
-0.109,-0.103,1.058,-1.005,9.507,3.757,32
-0.106,-0.004,1.069,2.732,16.664,7.660,32
-0.058,0.007,0.908,2.627,20.117,4.655,32
-0.038,0.093,0.898,6.503,9.111,2.859,32
-0.035,0.069,0.883,5.176,0.731,-0.906,32
-0.098,0.035,1.046,4.792,-5.491,-8.919,32
-0.120,-0.225,1.139,2.662,11.053,2.030,32
-0.079,0.010,1.028,-0.341,22.059,9.906,32
-0.027,-0.006,0.899,-1.668,20.009,9.698,32
-0.029,0.121,0.881,6.643,6.090,6.279,32
-0.036,0.045,0.935,12.719,-4.448,-4.118,32
-0.091,-0.037,1.098,11.706,-5.707,-4.878,32
-0.095,-0.149,1.106,6.154,5.910,-0.387,32
-0.045,-0.058,1.004,6.224,15.621,6.037,32
-0.028,0.000,0.942,7.306,7.025,11.080,32
-0.044,0.185,1.014,3.744,3.788,0.442,32
-0.076,-0.052,1.012,5.595,1.199,-3.945,32
-0.115,-0.041,1.121,11.427,2.314,-1.804,32
-0.076,-0.171,1.058,2.662,24.900,-3.531,32
-0.019,-0.093,0.901,4.513,24.073,2.307,32
0.010,-0.081,0.822,5.176,14.362,6.279,32
-0.010,0.105,0.877,4.303,0.407,5.692,32
-0.032,-0.001,0.969,1.859,-0.420,-5.223,32
-0.040,-0.050,0.980,6.957,0.587,-1.078,32
-0.034,-0.080,0.972,6.503,3.536,-3.323,32
-0.039,-0.064,0.975,7.655,3.572,-2.702,32
-0.042,-0.079,1.003,4.548,2.709,-1.562,32
-0.025,-0.071,0.999,4.932,4.256,-2.149,32
-0.017,-0.066,0.987,7.201,2.098,-2.356,32
-0.043,-0.070,1.034,5.421,-0.168,0.822,32
-0.043,-0.041,1.047,1.789,4.040,-3.185,32
-0.041,-0.027,1.052,10.728,3.141,2.721,32
-0.028,-0.015,0.994,14.849,4.651,2.238,32
-0.010,0.011,0.911,13.627,0.084,1.616,32
-0.011,-0.007,0.953,13.068,-5.275,-1.976,32
-0.053,-0.063,1.066,9.401,-6.282,-2.391,32
-0.059,-0.123,1.077,12.300,6.522,-2.149,32
-0.029,-0.082,0.980,9.436,10.010,-2.598,32
-0.006,-0.104,0.925,12.754,4.903,0.545,32
-0.002,-0.120,0.946,10.100,-0.708,-3.531,32
-0.021,-0.179,1.008,6.119,-2.254,-0.595,32
-0.036,-0.113,1.079,-0.760,3.572,1.581,32
-0.020,-0.141,1.002,-5.544,11.197,2.514,32
-0.799,-0.004,-0.921,-51.255,-583.074,-7.434,33
-1.469,0.092,-1.141,-90.889,-671.048,-24.946,33
-2.208,0.347,-1.066,-122.946,-773.983,-11.613,33
-3.050,1.260,1.237,-47.414,-711.797,-25.084,33
-2.892,0.387,2.117,14.186,-472.118,-95.719,33
-2.295,-0.602,2.519,-12.424,-325.699,-125.389,33
-1.824,-0.874,2.232,63.074,-161.441,-73.371,33
-1.231,-0.529,0.768,36.046,-57.103,-19.281,33
-0.675,-0.200,-0.138,33.182,-57.247,36.294,33
-0.714,0.769,-0.495,-28.941,-46.133,17.712,33
-0.909,0.655,-0.099,-56.109,-62.282,-62.698,33
-0.974,-0.267,0.177,-59.566,-54.082,-75.167,33
-0.955,-0.563,0.280,-45.773,-38.976,-32.303,33
-0.905,-0.336,0.139,-36.554,-20.417,5.657,33
-0.921,0.059,-0.014,-40.814,-14.627,13.774,33
-0.961,0.147,-0.032,-39.033,-3.765,-1.942,33
-0.965,0.022,-0.021,-37.566,-2.002,-12.753,33
-0.960,-0.137,-0.034,-35.366,-8.908,-1.216,33
-0.952,-0.083,0.010,-29.430,-5.851,11.943,33
-0.974,-0.026,-0.049,-22.620,-6.174,17.919,33
-1.013,0.093,-0.007,-22.271,1.163,14.569,33
-0.997,0.203,-0.057,-17.347,-3.801,3.930,33
-0.995,0.072,-0.109,-17.208,-1.319,-3.772,33
-0.990,-0.063,-0.057,-14.659,-2.326,0.303,33
-1.034,-0.001,0.019,-12.284,8.284,8.282,33
-1.049,0.082,-0.023,-11.236,13.427,10.458,33
-1.046,0.076,0.022,-11.236,14.938,2.376,33
-1.036,0.017,0.043,-13.786,25.476,0.856,33
-0.967,0.051,-0.233,-8.303,29.180,2.169,33
-0.875,0.083,-0.230,9.751,-6.714,8.351,33
-0.954,0.035,-0.065,2.557,-7.865,9.008,33
-1.015,0.042,0.103,-0.481,4.256,10.562,33
-1.046,0.136,0.113,2.697,15.010,7.350,33
-1.035,0.143,0.033,3.325,19.721,-3.669,33
-1.028,-0.005,0.102,-3.310,20.620,-10.680,33
-1.004,-0.063,0.009,-1.948,30.583,-5.258,33
-0.946,-0.100,-0.092,5.001,22.311,0.856,33
-0.955,-0.060,-0.088,9.087,12.672,8.662,33
-1.044,0.099,0.073,3.081,13.427,10.009,33
-1.080,0.118,0.142,4.303,21.412,0.718,33
-1.074,0.059,0.144,2.802,32.705,-7.261,33
-1.049,-0.002,0.105,-4.986,46.013,-10.749,33
-0.987,-0.011,0.006,6.398,37.740,-5.223,33
-0.960,-0.019,-0.070,8.459,36.518,-3.082,33
-0.978,0.096,-0.007,9.960,28.821,1.650,33
-1.020,0.135,0.094,4.233,25.907,-4.739,33
-1.067,0.105,0.261,4.443,36.985,-9.161,33
-1.083,0.039,0.298,-1.459,59.284,-13.513,33
-1.038,-0.032,0.172,-7.221,78.202,-9.921,33
-0.960,-0.028,-0.025,3.465,63.564,-3.151,33
-0.963,0.068,0.044,3.395,55.004,3.447,33
-1.003,0.106,0.152,1.370,54.105,-2.114,33
-1.059,0.170,0.343,6.747,63.061,-6.294,33
-1.052,0.088,0.339,-3.589,75.721,-17.416,33
-1.003,-0.030,0.205,-7.954,88.489,-15.032,33
-0.925,-0.036,0.099,-3.344,76.332,-5.050,33
-0.869,-0.066,0.053,1.370,59.788,5.139,33
-0.888,0.062,0.160,0.462,46.480,12.047,33
-0.973,0.205,0.391,1.649,41.445,5.139,33
-1.014,0.190,0.529,-4.986,54.681,-9.817,33
-1.007,0.099,0.417,-3.694,76.009,-20.524,33
-0.918,-0.021,0.251,13.382,59.752,-17.070,33
-0.896,-0.028,0.283,15.862,58.133,-7.675,33
-0.909,0.077,0.357,21.065,49.645,-3.772,33
-0.930,0.176,0.521,26.093,57.054,-11.337,33
-0.942,0.195,0.556,14.465,74.462,-23.219,33
-0.931,0.041,0.456,10.554,76.188,-32.372,33
-0.872,-0.037,0.403,17.957,68.923,-25.291,33
-0.846,0.074,0.365,28.293,60.795,-10.231,33
-0.830,0.132,0.398,30.354,52.630,-6.916,33
-0.854,0.150,0.554,25.989,57.810,-15.482,33
-0.867,0.101,0.676,17.712,68.312,-20.939,33
-0.871,0.011,0.688,8.947,83.885,-20.801,33
-0.853,-0.086,0.604,11.706,90.107,-13.513,33
-0.831,0.022,0.553,28.538,85.540,1.340,33
-0.804,0.100,0.534,33.322,85.072,0.269,33
-0.795,0.218,0.652,44.461,79.893,-0.698,33
-0.781,0.146,0.698,35.312,87.482,-12.891,33
-0.763,-0.019,0.752,21.973,92.014,-14.031,33
-0.742,-0.103,0.700,17.643,99.171,-7.054,33
-0.731,-0.042,0.721,28.223,96.797,8.420,33
-0.720,0.144,0.688,44.706,94.603,11.011,33
-0.680,0.208,0.760,32.065,92.157,0.822,33
-0.639,0.045,0.659,18.620,91.654,-15.378,33
-0.600,-0.106,0.673,20.192,79.749,-7.952,33
-0.585,-0.027,0.662,33.601,67.305,8.282,33
-0.565,0.153,0.698,45.090,60.183,10.355,33
-0.555,0.147,0.713,31.925,50.113,0.960,33
-0.562,0.082,0.844,15.268,47.307,-12.097,33
-0.569,-0.096,0.901,2.976,51.623,-7.917,33
-0.545,-0.097,0.797,15.268,57.342,3.274,33
-0.519,0.001,0.766,25.884,50.796,13.463,33
-0.505,0.136,0.819,29.376,45.221,7.971,33
-0.501,0.058,0.811,14.954,43.135,-4.429,33
-0.513,-0.016,0.918,6.678,39.251,-9.126,33
-0.505,-0.137,0.947,0.846,47.379,-6.881,33
-0.429,-0.121,0.924,1.998,48.027,3.896,33
-0.483,-0.017,0.908,-0.586,49.286,13.567,33
-0.465,0.134,0.904,3.255,48.962,10.147,33
-0.432,0.104,0.828,-1.075,47.056,-7.019,33
-0.411,-0.066,0.848,-8.373,38.244,-9.955,33
-0.415,-0.146,0.941,-8.967,32.669,-1.044,33
-0.434,-0.021,0.978,5.770,36.086,9.906,33
-0.443,0.035,1.045,10.484,40.618,9.595,33
-0.413,0.049,0.988,2.417,52.271,2.998,33
-0.371,-0.014,0.914,-1.633,53.961,-3.254,33
-0.351,-0.047,0.889,4.827,46.624,-0.871,33
-0.349,-0.004,0.983,10.624,39.970,2.652,33
-0.349,0.093,0.997,9.995,46.732,-1.182,33
-0.307,-0.142,0.998,5.106,55.436,-5.845,33
-0.264,-0.023,0.875,21.204,55.364,6.175,33
-0.223,-0.001,0.832,13.312,48.674,-3.911,33
-0.221,-0.106,0.844,10.449,35.870,1.720,33
-0.241,-0.144,0.951,6.224,28.497,0.891,33
-0.270,-0.073,1.025,11.881,27.526,12.289,33
-0.265,0.012,1.080,8.424,37.812,6.521,33
-0.216,-0.071,0.873,3.605,47.919,3.930,33
-0.220,0.060,0.907,21.170,31.986,7.419,33
-0.205,0.062,0.949,10.170,33.532,-8.504,33
-0.193,-0.170,0.977,-0.237,32.777,-10.508,33
-0.182,-0.154,1.011,4.862,34.899,0.752,33
-0.180,-0.061,0.938,16.211,37.273,5.933,33
-0.149,0.023,0.950,19.424,34.431,-3.289,33
-0.111,-0.096,0.870,10.763,28.425,-9.817,33
-0.097,-0.179,0.853,7.027,16.268,-2.909,33
-0.119,-0.143,0.964,12.544,7.205,7.799,33
-0.147,-0.045,0.901,10.274,9.974,5.657,33
-0.185,-0.027,1.105,7.551,0.659,3.965,33
-0.200,-0.039,1.123,-4.846,21.448,-5.879,33
-0.164,-0.228,1.045,3.954,27.022,-3.876,33
-0.112,-0.087,0.918,15.163,25.368,10.147,33
-0.076,-0.042,0.810,13.173,14.686,6.521,33
-0.090,-0.142,0.936,7.935,-4.700,1.098,33
-0.113,-0.130,1.029,4.373,2.781,3.343,33
-0.132,-0.117,1.038,5.316,5.371,3.999,33
-0.143,-0.062,1.066,-1.948,13.067,1.650,33
-0.139,-0.090,1.040,-9.735,17.491,-5.948,33
-0.105,-0.116,0.974,-4.183,21.735,-1.596,33
-0.093,-0.122,0.919,3.081,13.427,4.932,33
-0.100,-0.020,0.978,10.240,4.939,7.384,33
-0.125,0.025,1.009,4.024,9.327,0.856,33
-0.138,-0.161,1.114,0.811,12.060,-3.945,33
-0.111,-0.070,1.034,1.614,27.058,0.891,33
-0.057,-0.099,0.883,10.659,25.080,2.479,33
-0.069,0.073,0.880,22.531,7.349,3.654,33
-0.074,-0.068,0.939,6.538,6.737,-11.958,33
-0.098,-0.249,1.049,4.094,2.457,-7.744,33
-0.097,-0.179,1.061,10.170,15.945,4.172,33
-0.085,-0.191,0.998,13.138,20.584,1.167,33
-0.060,-0.133,0.946,3.849,25.907,4.966,33
-0.037,-0.074,0.860,2.382,17.779,3.723,33
-0.020,0.008,0.839,7.167,10.298,-4.947,33
-0.044,-0.106,0.845,13.557,-2.362,-10.093,33
-0.091,-0.230,1.111,13.417,-13.260,-6.501,33
-0.085,-0.216,1.090,2.278,10.118,-0.698,33
-0.076,-0.202,1.012,4.478,10.766,3.619,33
0.007,-0.056,0.999,2.767,17.312,3.896,33
-0.015,-0.096,0.907,-3.030,18.319,-6.328,33
0.002,-0.105,0.867,-1.144,10.874,-6.570,33
-0.030,-0.170,0.970,-0.900,2.026,-7.986,33
-0.054,-0.230,1.091,-4.811,5.011,-0.767,33
-0.035,-0.134,1.000,-8.478,15.765,4.725,33
-0.008,-0.059,0.936,-0.586,10.046,4.414,33
0.011,0.040,0.866,-0.865,6.701,-0.802,33
0.018,0.020,0.841,-12.214,-1.031,-12.062,33
-0.041,-0.145,0.938,-20.420,-13.727,-20.110,33
-0.100,-0.296,1.240,-29.535,-13.763,-15.758,33
-0.093,-0.272,1.240,-42.036,14.794,-5.499,33
-0.038,-0.159,1.083,-39.452,27.922,2.963,33
0.008,0.011,0.932,-33.585,26.267,5.795,33
0.025,-0.007,0.893,-17.208,8.895,2.134,33
0.013,-0.033,0.973,-18.849,1.127,-3.082,33
-0.026,-0.145,1.107,-19.024,0.515,-1.942,33
-0.044,-0.099,1.166,-15.008,13.967,3.757,33
-0.003,-0.095,1.010,-12.144,21.735,10.735,33
0.031,-0.001,0.885,-5.300,17.779,10.389,33
0.058,0.058,0.805,-7.814,4.328,4.414,33
0.043,-0.013,0.818,-4.287,-9.627,0.752,33
-0.010,-0.034,1.012,4.338,-21.640,2.963,33
-0.024,-0.096,1.065,-0.725,-7.397,3.067,33
-0.018,0.052,0.965,7.167,-1.247,7.799,33
-0.014,0.016,0.934,-5.090,-2.290,-0.180,33
-0.011,-0.062,0.971,-12.633,-4.700,-2.218,33
-0.039,-0.047,1.023,-8.059,-2.398,1.581,33
-0.068,-0.010,1.121,-4.846,12.888,2.583,33
-0.042,-0.020,0.963,-12.040,19.613,0.614,33
-0.008,-0.023,0.997,-3.275,12.024,3.239,33
0.004,-0.009,0.932,-3.240,16.017,2.859,33
0.010,0.048,0.944,-5.475,11.017,-2.909,33
0.011,0.027,0.949,-7.256,8.284,-4.221,33
0.012,0.012,1.001,-12.040,10.514,-11.026,33
0.011,-0.158,0.979,-6.976,11.161,-10.542,33
0.014,-0.141,1.024,4.373,-0.492,8.075,33
0.024,0.079,0.995,1.719,3.896,8.040,33
0.020,0.097,1.060,-3.868,5.263,0.062,33
0.033,-0.025,0.993,-9.002,15.837,-4.912,33
0.019,-0.056,0.999,6.852,5.335,-0.802,33
0.020,-0.039,1.049,14.046,5.047,6.452,33
0.030,-0.026,0.984,13.382,5.227,3.999,33
0.041,-0.021,1.054,8.109,5.047,4.759,33
0.086,-0.253,-1.507,29.725,-395.654,55.637,34
-0.812,0.809,-0.789,102.499,-690.218,53.150,34
-1.537,-0.084,-0.564,-56.912,-736.542,-73.198,34
-2.227,-0.376,-1.245,-147.181,-767.186,-8.884,34
-2.840,0.226,0.881,-188.596,-808.151,17.194,34
-2.955,0.314,2.738,-57.296,-555.920,100.712,34
-2.226,1.183,1.874,-60.334,-283.151,55.948,34
-1.605,0.914,1.273,-164.885,-239.488,-82.732,34
-1.107,-0.431,0.918,-201.168,-208.988,-146.666,34
-0.690,-0.979,0.611,-170.298,-191.401,-82.386,34
-0.707,-0.841,0.363,-135.203,-111.843,42.304,34
-1.037,0.461,-0.138,-88.480,-59.764,57.606,34
-1.267,0.621,-0.016,-104.124,-71.525,-45.152,34
-1.245,-0.109,0.157,-109.816,-88.070,-87.394,34
-1.168,-0.501,0.466,-106.254,-53.902,-70.021,34
-1.129,-0.377,0.199,-58.274,-9.232,-20.075,34
-1.106,0.129,0.004,-26.217,5.083,2.272,34
-1.083,0.330,-0.277,-14.030,7.816,-15.482,34
-0.967,0.171,-0.122,-0.202,-28.042,-27.294,34
-0.942,-0.082,0.015,2.243,-17.288,-24.566,34
-0.934,-0.112,0.088,-10.328,0.120,-14.687,34
-0.975,0.057,0.090,0.986,25.116,-0.906,34
-0.973,0.094,-0.038,-0.970,26.663,-6.743,34
-0.954,0.089,-0.095,-2.541,23.965,-13.444,34
-0.929,-0.060,-0.117,10.205,17.635,-16.034,34
-0.950,-0.030,-0.032,12.928,16.268,-3.254,34
-0.996,0.014,0.018,8.144,27.562,2.479,34
-1.053,0.211,0.033,0.986,37.812,-1.147,34
-1.117,0.239,0.131,-7.814,48.998,-19.419,34
-1.133,0.132,0.097,-3.240,57.162,-30.127,34
-1.028,-0.013,-0.035,19.389,45.078,-19.246,34
-0.965,-0.005,-0.100,24.347,45.113,-11.648,34
-0.943,0.085,-0.119,12.614,42.776,-9.990,34
-0.950,0.088,-0.025,2.662,41.049,-7.330,34
-0.961,0.080,0.079,-2.262,37.237,-15.067,34
-0.988,0.063,0.123,6.747,36.589,-13.444,34
-0.970,0.032,0.042,20.611,30.008,-0.284,34
-0.932,0.063,-0.029,28.189,19.182,-1.285,34
-0.931,0.165,-0.081,19.493,13.247,-2.667,34
-0.978,0.146,0.044,5.176,5.227,-7.744,34
-1.049,0.167,0.217,1.509,8.895,-7.917,34
-1.089,0.144,0.310,3.011,23.678,-14.722,34
-1.077,0.143,0.232,-2.995,38.136,-16.760,34
-1.037,0.018,0.143,10.693,36.230,-10.542,34
-0.989,0.060,0.128,19.738,35.403,-5.499,34
-0.995,0.220,0.101,21.204,38.640,-7.123,34
-1.021,0.240,0.114,12.160,38.208,-14.998,34
-1.029,0.268,0.203,4.687,37.632,-25.809,34
-1.015,0.115,0.344,5.386,48.063,-33.822,34
-0.997,0.075,0.237,9.052,54.860,-26.016,34
-0.980,0.161,0.248,8.982,62.162,-18.487,34
-0.956,0.238,0.185,2.452,67.233,-24.324,34
-0.944,0.188,0.210,-4.427,72.196,-30.299,34
-0.950,0.163,0.335,-9.700,74.354,-30.230,34
-0.970,0.216,0.462,-5.090,91.258,-30.887,34
-0.944,0.182,0.305,12.195,101.581,-35.169,34
-0.898,0.145,0.220,30.179,80.360,-26.845,34
-0.879,0.193,0.330,37.023,62.665,-25.809,34
-0.888,0.274,0.412,38.211,66.118,-25.498,34
-0.885,0.279,0.436,39.293,73.887,-29.850,34
-0.844,0.193,0.414,34.614,81.188,-35.066,34
-0.823,0.181,0.454,30.249,86.475,-31.336,34
-0.798,0.150,0.428,28.328,88.561,-27.467,34
-0.787,0.230,0.373,31.611,82.375,-23.529,34
-0.773,0.212,0.422,39.328,69.211,-24.600,34
-0.779,0.211,0.483,35.452,62.593,-23.219,34
-0.834,0.225,0.632,42.576,58.996,-17.278,34
-0.826,0.384,0.745,60.664,69.391,-23.668,34
-0.801,0.174,0.724,43.169,91.618,-26.120,34
-0.771,0.156,0.610,36.604,95.754,-15.343,34
-0.781,0.314,0.672,47.988,86.331,-11.164,34
-0.747,0.343,0.720,58.395,91.078,-26.742,34
-0.715,0.224,0.728,43.553,91.942,-25.498,34
-0.691,0.159,0.722,40.969,91.114,-25.740,34
-0.652,0.164,0.784,52.109,90.503,-25.153,34
-0.627,0.096,0.783,50.887,97.588,-21.457,34
-0.619,0.257,0.781,64.191,84.676,-7.572,34
-0.602,0.273,0.888,47.849,88.525,-22.770,34
-0.539,0.066,0.749,30.912,88.345,-24.497,34
-0.502,0.057,0.748,30.214,75.433,-13.755,34
-0.516,0.293,0.754,49.560,67.269,-6.536,34
-0.519,0.283,0.839,57.207,59.536,-18.314,34
-0.501,0.139,0.950,40.760,68.456,-31.301,34
-0.460,0.051,0.920,26.093,78.670,-29.988,34
-0.422,-0.050,0.821,17.468,76.080,-17.899,34
-0.399,0.131,0.792,30.842,65.686,-5.845,34
-0.387,0.208,0.823,31.785,56.695,-12.407,34
-0.366,0.104,0.823,21.100,51.156,-18.521,34
-0.322,-0.028,0.830,20.366,43.603,-17.001,34
-0.310,-0.133,0.820,11.078,35.439,-5.430,34
-0.316,0.010,0.849,18.585,23.138,11.736,34
-0.341,0.096,0.895,15.547,17.635,10.113,34
-0.341,0.152,0.904,13.871,16.556,7.799,34
-0.344,0.075,0.886,-3.798,14.111,1.236,34
-0.357,0.152,0.949,-1.424,9.543,0.303,34
-0.410,0.046,1.087,3.221,10.766,-3.669,34
-0.413,0.120,1.179,11.427,19.901,-0.491,34
-0.365,0.091,1.060,13.243,38.388,-0.456,34
-0.317,0.155,0.954,17.678,41.157,1.789,34
-0.266,0.185,0.859,16.979,41.841,-5.292,34
-0.254,0.145,0.810,15.652,30.259,-9.748,34
-0.271,0.134,0.990,13.382,20.513,-16.829,34
-0.270,0.116,1.069,8.459,29.648,-20.524,34
-0.247,-0.044,1.025,2.941,41.912,-21.699,34
-0.207,-0.008,0.962,14.220,44.430,-9.092,34
-0.200,0.122,0.804,19.947,36.661,-5.292,34
-0.209,0.126,0.926,11.182,25.332,-19.143,34
-0.229,-0.052,1.069,1.963,29.756,-21.664,34
-0.239,-0.005,1.124,4.897,38.676,-12.477,34
-0.221,0.117,1.065,6.678,53.098,-12.684,34
-0.157,0.056,0.897,2.138,59.716,-21.146,34
-0.120,0.008,0.841,11.427,44.898,-20.801,34
-0.119,-0.020,0.953,5.001,37.021,-22.148,34
-0.115,-0.060,0.985,-0.621,33.352,-18.763,34
-0.100,-0.003,0.974,1.824,36.482,-9.368,34
-0.101,0.075,0.958,2.068,37.597,-4.670,34
