ACC-X,ACC-Y,ACC-Z,GYRO-X,GYRO-Y,GYRO-Z,TEST
0.992,-0.084,-0.128,-0.097,10.622,-5.189,57
0.986,0.036,-0.133,2.906,-7.649,4.172,57
0.981,-0.072,-0.045,-6.627,-5.347,-2.598,57
0.986,0.064,-0.098,5.700,-3.549,3.067,57
1.009,-0.043,-0.039,-3.589,-5.311,-8.366,57
1.015,-0.007,-0.044,1.859,1.199,0.752,57
1.009,0.013,-0.067,2.348,-0.384,-4.394,57
0.968,-0.091,-0.112,-0.795,-0.096,-9.472,57
0.980,-0.068,-0.083,3.465,-18.511,-0.560,57
0.984,-0.059,-0.028,-0.935,-6.210,-0.871,57
0.963,-0.097,-0.110,-5.056,-0.348,6.521,57
0.982,0.006,-0.059,-0.551,-10.023,14.983,57
1.008,0.121,-0.064,0.392,-8.548,13.671,57
0.990,0.124,-0.097,-5.475,-13.512,-3.427,57
0.993,-0.048,-0.109,-16.090,-16.749,-8.228,57
0.999,-0.058,-0.045,-4.602,-23.079,-4.221,57
0.996,-0.167,0.018,-7.884,-14.483,-0.249,57
1.013,0.008,0.033,9.332,-12.469,16.606,57
1.023,0.085,0.057,6.049,1.450,7.350,57
1.008,-0.014,-0.097,4.163,6.198,-2.011,57
1.002,0.032,-0.056,10.309,-7.505,-4.739,57
0.987,-0.082,-0.019,-2.402,-2.794,-5.776,57
0.994,-0.043,0.002,1.684,-8.332,4.345,57
0.991,-0.049,0.042,-5.614,0.228,3.896,57
1.009,0.041,-0.053,7.062,5.083,10.838,57
1.009,0.055,-0.044,3.814,-0.708,-0.733,57
0.976,0.000,-0.083,2.941,-0.276,-6.225,57
0.979,-0.027,-0.032,-0.691,-9.268,-7.330,57
0.984,-0.126,-0.011,-4.951,-4.988,0.165,57
1.009,0.011,0.014,1.614,-6.822,7.591,57
1.009,-0.013,0.023,1.160,1.522,3.999,57
1.004,0.008,-0.037,1.230,1.127,0.442,57
0.999,-0.031,-0.010,5.979,-0.816,0.200,57
0.990,-0.030,-0.056,4.862,1.486,-1.044,57
0.991,0.007,-0.045,3.954,-1.427,2.307,57
1.009,0.012,-0.014,0.357,-3.801,2.307,57
1.007,-0.010,-0.013,-9.176,-1.463,1.029,57
1.001,0.016,-0.047,-2.471,-2.110,2.549,57
0.979,-0.008,-0.020,-1.738,-4.052,-4.670,57
0.980,-0.059,0.003,7.551,-1.930,-0.491,57
0.994,-0.026,-0.022,3.186,-2.218,-1.804,57
1.009,-0.046,0.009,-0.970,-4.988,2.859,57
1.018,0.039,0.018,-3.065,-0.456,5.035,57
0.990,-0.003,-0.056,-4.532,2.529,0.303,57
0.970,-0.002,-0.056,3.779,-3.009,-2.840,57
0.985,-0.044,-0.023,2.976,-6.139,-1.493,57
1.006,-0.048,0.043,1.021,-4.160,-0.042,57
0.996,-0.020,-0.030,2.802,1.810,6.762,57
0.980,0.057,-0.069,-1.110,-3.909,1.996,57
0.983,0.001,-0.069,-2.087,-11.533,-2.287,57
0.991,0.042,-0.029,-2.227,-16.173,-5.396,57
0.998,-0.028,-0.024,-6.383,-18.547,-4.429,57
0.979,-0.033,-0.003,-7.395,-19.374,-2.149,57
0.940,-0.108,-0.064,-12.424,-18.079,0.062,57
0.927,-0.109,-0.091,-13.367,-36.134,8.489,57
1.023,0.094,0.174,8.354,-54.333,10.804,57
1.043,-0.028,0.236,-4.951,-23.079,-6.397,57
1.018,-0.065,0.064,1.579,-8.225,7.902,57
0.969,0.023,-0.045,0.567,-12.648,7.660,57
0.912,-0.041,-0.159,-18.640,-25.452,5.277,57
0.934,-0.033,-0.016,-11.516,-53.578,18.782,57
1.008,0.257,0.213,6.817,-55.197,19.266,57
1.019,0.088,0.159,-12.982,-39.407,-10.749,57
0.998,-0.084,0.098,-15.043,-37.753,-4.221,57
0.960,-0.026,0.075,-7.256,-36.854,7.142,57
0.929,-0.041,-0.014,-17.313,-42.249,10.562,57
0.930,-0.031,0.080,-18.605,-66.562,13.636,57
0.980,0.055,0.284,-4.881,-74.331,17.884,57
0.991,0.045,0.303,-11.865,-55.053,10.769,57
0.948,-0.062,0.213,-22.760,-40.846,13.221,57
0.933,-0.054,0.057,-17.103,-50.917,21.097,57
0.878,-0.080,0.026,-40.744,-72.424,27.694,57
0.909,0.136,0.283,-3.868,-100.658,44.653,57
0.977,0.286,0.481,7.306,-97.745,21.822,57
0.977,0.010,0.483,-2.856,-76.201,-2.391,57
0.934,-0.129,0.341,-13.786,-52.391,18.748,57
0.859,-0.108,0.072,-34.004,-60.448,39.058,57
0.800,-0.090,0.142,-55.131,-105.370,64.168,57
0.882,0.377,0.735,-3.275,-134.970,83.027,57
0.983,0.676,0.963,17.084,-89.005,29.594,57
0.946,0.165,0.640,-9.246,-13.188,-28.987,57
0.880,-0.094,0.371,-11.586,-21.280,0.822,57
0.831,0.078,0.314,-3.798,-42.249,31.286,57
0.790,0.077,0.241,-32.084,-56.419,33.497,57
0.791,0.213,0.371,-25.624,-80.121,52.459,57
0.827,0.513,0.714,7.097,-84.293,31.735,57
0.850,0.431,0.710,7.236,-50.521,-14.791,57
0.828,0.107,0.550,2.382,-40.307,-24.704,57
0.801,-0.004,0.506,-0.132,-44.766,-2.356,57
0.770,0.069,0.480,-11.202,-45.773,20.371,57
0.769,0.264,0.456,-13.681,-60.735,28.350,57
0.777,0.353,0.566,-14.065,-86.559,20.820,57
0.768,0.406,0.729,-1.738,-81.164,1.720,57
0.744,0.218,0.669,-3.379,-58.973,-20.041,57
0.724,0.061,0.616,0.986,-62.066,-10.162,57
0.691,0.101,0.628,5.001,-64.260,9.560,57
0.698,0.219,0.601,9.646,-72.352,15.190,57
0.665,0.275,0.668,6.049,-87.207,11.771,57
0.648,0.198,0.730,0.916,-87.962,1.340,57
0.628,0.056,0.719,0.357,-89.616,3.308,57
0.611,0.103,0.814,0.741,-94.903,24.516,57
0.598,0.331,0.895,10.205,-87.314,29.801,57
0.583,0.366,0.878,17.608,-61.635,7.384,57
0.579,0.209,0.714,16.595,-45.845,-10.093,57
0.570,0.076,0.659,9.786,-62.498,-3.531,57
0.537,-0.006,0.683,-9.735,-82.099,18.506,57
0.505,0.210,0.820,-13.751,-97.205,49.903,57
0.482,0.466,0.906,-1.598,-89.401,36.778,57
0.488,0.412,0.869,2.802,-72.856,2.169,57
0.424,0.196,0.795,17.887,-71.813,-10.922,57
0.420,0.090,0.732,26.477,-90.084,-5.258,57
0.399,0.033,0.839,18.935,-110.477,8.938,57
0.341,0.228,0.985,11.392,-98.068,30.941,57
0.347,0.432,0.968,7.341,-81.632,11.909,57
0.314,0.314,0.959,14.989,-78.754,-11.613,57
0.269,0.014,0.824,20.751,-93.321,-18.936,57
0.284,-0.042,0.939,14.011,-117.598,11.494,57
0.243,0.197,1.023,5.316,-96.090,34.395,57
0.194,0.380,1.048,1.509,-78.539,22.340,57
0.214,0.272,0.985,-3.379,-58.793,-3.289,57
0.142,0.139,0.928,4.059,-62.893,-1.942,57
0.157,0.118,0.921,6.922,-73.755,6.279,57
0.139,0.188,1.007,8.459,-75.050,16.986,57
0.133,0.260,1.002,8.982,-62.174,11.805,57
0.095,0.243,1.040,3.954,-57.211,2.894,57
0.078,0.174,1.075,-1.249,-44.479,-0.456,57
0.071,0.176,0.960,-4.183,-31.423,2.790,57
0.077,0.135,0.942,-3.798,-36.818,3.412,57
0.039,0.226,0.986,3.011,-37.753,15.950,57
0.032,0.336,1.057,9.332,-30.704,7.522,57
0.010,0.162,1.053,16.420,-21.029,-10.853,57
0.034,0.102,0.986,10.240,-12.720,-11.233,57
0.060,0.083,0.828,5.141,-22.935,-2.702,57
0.001,0.133,0.958,-5.998,-61.635,13.912,57
-0.001,0.279,1.077,-0.132,-45.162,12.254,57
-0.030,0.180,0.964,7.481,-33.761,0.683,57
-0.039,0.076,0.981,4.582,-37.861,2.376,57
-0.034,0.090,0.964,-5.614,-31.818,14.499,57
-0.078,0.219,1.020,-5.475,-42.464,17.263,57
-0.065,0.284,1.158,0.881,-24.733,10.493,57
-0.066,0.167,0.990,2.243,-11.174,2.549,57
-0.054,0.155,0.972,-3.694,-12.109,7.453,57
-0.062,0.136,0.916,-7.779,-8.908,6.832,57
-0.095,0.230,1.010,-6.033,-18.403,11.184,57
-0.106,0.226,1.069,-1.808,-7.361,4.310,57
-0.108,0.181,1.031,-2.646,-6.786,2.894,57
-0.084,0.202,1.018,-1.249,4.543,1.374,57
-0.070,0.160,0.924,-4.183,-0.780,0.614,57
-0.292,0.160,1.400,-25.798,-73.683,103.441,58
-0.852,1.285,3.730,35.312,-38.688,145.200,58
-1.253,2.962,5.556,166.927,406.791,54.566,58
-1.699,1.138,3.357,-78.318,836.804,-334.979,58
-2.212,-0.924,2.875,-193.555,984.661,-479.669,58
-2.628,-1.431,1.777,104.350,1120.758,-215.539,58
-2.466,0.541,0.609,382.803,1132.735,83.995,58
-1.842,1.638,-1.527,156.520,1028.181,-60.211,58
-1.371,-2.974,-4.624,-375.839,717.504,-227.559,58
-0.328,-1.179,-0.905,103.057,20.692,256.523,58
0.169,1.720,-1.043,72.572,166.068,66.379,58
0.476,0.093,-0.908,-51.534,57.522,-53.579,58
0.886,0.036,-0.344,-7.919,18.606,-23.702,58
1.160,-0.176,-0.335,27.176,14.542,-15.102,58
1.283,0.042,-0.064,64.645,-8.656,10.631,58
1.262,0.307,-0.101,76.937,-1.679,4.690,58
1.086,0.206,-0.314,25.569,3.033,-23.288,58
0.965,0.016,-0.284,4.792,-9.124,-11.889,58
0.863,0.005,-0.289,-5.475,-7.433,-10.128,58
0.886,0.077,-0.176,-2.786,-16.245,-4.394,58
0.947,-0.016,-0.065,-0.097,-17.000,-12.062,58
0.994,-0.027,-0.130,13.278,-7.793,-4.670,58
0.994,-0.054,-0.190,-1.633,-13.080,-7.088,58
1.001,-0.096,-0.213,-5.998,-21.316,7.211,58
1.050,0.090,-0.009,6.608,-27.574,15.259,58
1.009,0.028,-0.094,-4.148,1.486,-8.435,58
1.005,-0.034,-0.114,11.252,-7.793,-0.595,58
0.985,-0.041,-0.101,6.503,2.386,-1.216,58
0.990,0.017,-0.192,22.462,-0.240,-1.631,58
0.977,-0.122,-0.161,9.332,-5.060,-1.424,58
0.994,0.048,-0.186,-5.160,-5.743,16.123,58
0.991,0.123,-0.100,-14.240,-7.289,12.323,58
0.970,0.102,-0.184,-5.125,-0.456,3.757,58
0.996,0.118,-0.151,6.538,-10.454,-8.608,58
0.974,-0.089,-0.136,6.538,-6.174,-17.519,58
0.996,-0.039,-0.077,5.525,-9.519,2.410,58
1.037,0.114,-0.043,3.186,-3.225,3.757,58
1.010,-0.001,-0.109,-8.827,4.939,-6.881,58
0.987,0.014,-0.207,0.916,-1.535,-0.491,58
0.961,-0.043,-0.163,-4.252,-8.872,-10.300,58
0.958,-0.072,-0.051,6.678,-6.210,1.478,58
0.985,0.022,-0.063,9.297,6.270,6.659,58
0.993,0.016,-0.167,7.062,2.853,6.175,58
1.006,0.075,-0.192,5.840,-6.426,4.759,58
1.010,0.117,-0.137,0.043,-15.130,-2.218,58
0.997,0.033,-0.101,-9.141,-8.009,-10.093,58
0.994,-0.047,-0.080,-11.586,-7.793,-4.705,58
1.002,0.016,-0.041,-5.195,-1.139,4.863,58
0.992,0.110,-0.112,4.094,2.853,1.961,58
0.970,0.051,-0.207,1.230,-0.024,-6.674,58
0.975,-0.095,-0.165,-2.925,-13.188,-9.713,58
1.000,-0.000,-0.039,0.462,-17.216,1.720,58
0.996,-0.007,-0.080,-8.967,-4.268,-3.358,58
1.018,0.026,-0.062,-3.449,-9.627,0.891,58
0.986,-0.036,-0.153,-2.367,-1.031,-1.216,58
0.973,0.072,-0.161,5.246,-7.074,3.136,58
0.981,0.042,-0.100,-4.951,-14.627,-6.777,58
0.995,0.011,-0.050,-8.617,-17.756,-4.463,58
1.002,-0.000,-0.064,-9.805,-12.828,0.994,58
0.999,-0.006,-0.074,-0.237,-5.635,-1.907,58
0.978,-0.034,-0.146,0.776,-8.764,-2.805,58
0.979,-0.058,-0.071,-9.665,-20.417,-5.258,58
1.068,-0.059,0.019,-2.960,-18.475,5.381,58
1.009,0.084,0.016,-6.802,-2.290,1.789,58
1.009,0.008,-0.113,-2.786,1.414,-4.567,58
1.002,-0.026,-0.054,2.836,-7.074,-3.254,58
1.007,-0.001,-0.003,0.706,-5.527,-3.185,58
0.979,-0.077,-0.053,0.043,1.882,4.345,58
0.954,0.052,-0.188,6.538,-8.584,6.279,58
0.989,0.018,-0.044,-4.113,-23.726,1.789,58
1.018,0.014,0.021,-2.052,-14.411,4.897,58
1.030,0.050,-0.030,-1.424,-9.735,3.343,58
1.006,-0.017,-0.069,-8.094,-15.849,-0.664,58
0.992,-0.006,-0.059,-18.430,-29.481,5.139,58
0.985,0.070,0.085,4.094,-33.473,6.452,58
0.936,0.054,-0.106,-2.890,-5.887,-6.536,58
0.915,-0.010,-0.243,-5.440,-28.833,-8.608,58
0.942,0.026,-0.082,-7.535,-56.060,-10.093,58
0.935,-0.083,-0.077,-33.236,-58.649,-9.748,58
0.994,0.022,0.066,-20.246,-85.085,7.971,58
1.016,0.114,0.279,-13.506,-69.547,-0.802,58
0.983,0.004,0.015,-13.681,-32.430,-11.578,58
0.925,0.034,-0.235,-1.424,-56.851,-11.717,58
0.921,-0.025,-0.064,-7.675,-97.925,-20.352,58
0.944,-0.129,0.233,-6.941,-102.133,-15.274,58
0.980,-0.092,0.337,-5.160,-83.214,-2.667,58
1.000,-0.006,0.328,-4.113,-64.116,3.792,58
0.888,-0.092,0.024,-21.398,-61.203,0.960,58
0.929,-0.065,0.088,-11.202,-97.745,16.606,58
0.957,0.146,0.446,22.601,-88.429,13.843,58
0.979,0.133,0.379,23.754,-55.161,-22.321,58
0.952,-0.194,0.224,8.598,-57.858,-23.668,58
0.894,-0.188,0.124,-4.741,-78.826,4.897,58
0.852,-0.208,0.116,-35.715,-120.403,21.442,58
0.861,0.093,0.538,-18.046,-136.193,52.114,58
0.915,0.422,0.790,16.700,-98.572,10.735,58
0.927,0.091,0.563,18.795,-54.118,-33.063,58
0.889,-0.199,0.342,14.849,-58.290,-19.661,58
0.817,-0.201,0.241,8.913,-73.899,5.105,58
0.739,-0.148,0.187,-11.690,-110.908,22.789,58
0.775,0.102,0.777,8.773,-143.026,36.225,58
0.838,0.185,0.904,13.801,-82.711,2.272,58
0.825,-0.180,0.592,0.706,-49.945,-5.672,58
0.787,-0.227,0.480,-6.243,-60.735,28.488,58
0.718,-0.228,0.352,-22.865,-70.051,47.796,58
0.651,-0.011,0.445,-26.287,-112.095,75.360,58
0.678,0.341,0.860,-11.516,-142.127,73.253,58
0.731,0.442,1.144,21.833,-101.269,18.852,58
0.715,0.110,0.891,13.836,-37.825,-16.725,58
0.670,-0.186,0.595,4.268,-37.249,3.965,58
0.619,-0.118,0.491,13.417,-57.822,36.502,58
0.600,0.061,0.589,13.173,-92.530,56.293,58
0.597,0.332,0.780,31.192,-112.347,50.974,58
0.613,0.319,0.916,32.938,-105.262,12.634,58
0.583,0.112,0.857,38.595,-90.408,-4.774,58
0.556,-0.076,0.758,35.347,-96.126,0.165,58
0.534,-0.100,0.866,15.582,-99.759,33.773,58
0.536,0.252,0.968,19.493,-93.501,49.040,58
0.516,0.347,0.972,7.760,-74.618,10.113,58
0.468,0.080,0.924,-10.503,-64.800,-7.848,58
0.436,-0.002,0.846,-5.090,-69.871,7.350,58
0.423,-0.020,0.856,7.201,-84.797,9.111,58
0.408,0.028,0.989,8.773,-84.149,21.995,58
0.409,0.229,1.031,19.179,-65.735,19.024,58
0.374,0.208,0.959,19.912,-55.772,-1.700,58
0.359,0.074,0.895,5.735,-56.743,-7.468,58
0.326,0.047,0.854,-6.313,-64.260,-4.256,58
0.332,-0.000,0.894,-3.170,-73.575,1.305,58
0.293,0.034,1.011,2.697,-77.568,10.838,58
0.287,0.124,1.098,6.852,-63.649,7.350,58
0.286,0.056,1.027,18.760,-46.960,0.096,58
0.235,-0.044,1.015,22.357,-36.782,1.098,58
0.228,-0.178,0.978,4.897,-31.854,15.156,58
0.227,-0.047,1.016,-15.916,-26.711,38.505,58
0.218,0.158,0.967,-22.166,-20.129,39.438,58
0.212,0.191,0.973,-13.297,-26.747,19.508,58
0.219,0.082,0.979,-1.948,-26.280,4.621,58
0.205,0.008,0.930,5.071,-23.079,8.559,58
0.200,0.022,0.874,5.386,-33.293,16.088,58
0.140,0.147,0.950,-0.935,-39.947,23.929,58
0.173,0.249,0.994,-4.567,-42.680,7.384,58
0.153,0.150,1.028,-4.287,-43.508,-7.123,58
0.149,0.043,1.007,3.290,-41.134,-7.399,58
0.132,0.002,0.969,9.506,-40.378,-2.805,58
0.140,0.029,0.968,6.084,-42.357,8.869,58
0.146,0.121,0.968,5.036,-40.307,7.350,58
0.092,0.155,1.018,0.427,-28.438,-0.767,58
0.079,0.126,1.066,2.836,-33.437,-6.432,58
0.046,0.005,0.988,11.252,-26.567,-1.044,58
0.060,0.010,0.982,14.151,-35.811,2.238,58
0.061,0.053,1.045,11.287,-32.682,6.486,58
0.090,0.136,0.972,10.763,-23.726,5.174,58
0.062,0.110,0.972,2.767,-25.021,-5.707,58
0.027,0.034,1.015,-5.160,-20.093,-9.886,58
-0.004,-0.018,0.923,-1.179,-27.179,-3.911,58
0.002,0.024,1.026,2.976,-40.378,4.068,58
0.017,0.038,1.058,9.855,-31.890,3.377,58
0.014,0.033,1.019,12.370,-22.179,-1.942,58
-0.004,0.018,0.975,3.325,-14.375,-1.976,58
0.011,0.056,0.899,-4.462,-20.705,1.271,58
-0.009,0.064,0.990,-6.068,-26.747,-1.631,58
-0.030,0.059,1.031,-1.284,-27.035,-1.216,58
-0.045,0.020,1.020,4.024,-24.050,-2.425,58
-0.055,0.046,1.009,4.932,-23.618,-0.146,58
-0.056,0.024,1.064,1.475,-17.072,-0.180,58
-0.052,0.052,1.039,-3.484,-6.930,0.891,58
-0.026,0.063,0.947,-6.068,-4.736,-3.980,58
-0.040,-0.011,0.971,-12.284,-8.404,-2.218,58
-0.067,0.059,0.945,-10.398,-9.160,4.137,58
-0.077,0.058,0.888,-5.405,-21.928,5.554,58
-0.066,0.113,0.927,-5.544,-35.703,3.757,58
-0.046,0.100,0.950,-5.021,-39.443,-2.702,58
-0.070,0.033,0.935,-9.805,-42.644,-7.503,58
-0.108,0.023,1.001,-13.087,-42.429,1.340,58
-0.154,0.061,1.022,-5.335,-40.450,5.726,58
-0.172,0.074,1.124,-1.005,-41.206,7.142,58
-0.168,0.123,1.108,0.182,-27.431,6.521,58
-0.143,0.104,1.006,-4.951,-17.288,-0.180,58
-0.129,0.123,0.968,-10.713,-15.418,-1.596,58
-0.165,0.069,0.975,-11.830,-20.237,-5.948,58
-0.176,0.075,0.968,-7.535,-17.252,-0.836,58
-0.154,0.077,0.965,-2.332,-20.201,0.925,58
-0.169,0.049,0.909,-1.773,-19.230,-0.042,58
-0.223,0.116,0.984,-4.916,-26.783,4.448,58
-0.169,0.099,1.058,-6.662,-27.754,-1.665,58
-0.160,0.103,1.015,-8.582,-18.943,-2.736,58
-0.197,0.076,0.967,-8.233,-10.562,-2.287,58
-0.214,0.091,0.931,-6.348,-10.454,0.096,58
-0.237,0.107,0.865,-7.325,-15.562,1.409,58
-0.214,0.099,1.028,-8.932,-26.208,2.203,58
-0.221,0.110,1.028,-0.795,-17.036,2.963,58
-0.218,0.145,0.999,5.770,-10.526,-0.318,58
-0.193,0.125,0.930,3.500,-12.217,-3.151,58
-0.235,0.062,0.929,-1.668,-10.634,-6.536,58
-0.254,0.126,0.973,-4.427,-13.727,-5.085,58
-0.253,0.093,1.019,-1.633,-8.620,-4.014,58
-0.251,0.106,1.023,1.649,-0.132,-3.703,58
-0.226,0.041,0.901,3.081,0.012,-5.914,58
-0.221,0.000,0.899,-6.836,-9.124,3.723,58
-0.248,0.107,0.946,-7.884,-11.174,6.106,58
-0.260,0.302,1.057,-5.684,-6.031,-0.318,59
-0.252,0.318,1.216,8.179,4.939,-5.396,59
-0.304,0.301,1.850,34.474,50.041,-34.824,59
-0.758,0.276,3.323,24.557,165.097,-37.760,59
-1.081,0.864,5.100,-10.852,394.202,-81.833,59
-1.833,0.169,3.587,-88.934,928.158,-215.504,59
-2.213,0.071,2.802,-103.705,1013.327,-135.026,59
-2.356,0.421,2.047,78.159,1135.288,-98.447,59
-2.298,0.157,0.426,217.002,1176.650,-87.118,59
-2.667,-0.970,-3.759,50.712,1176.650,-99.725,59
-0.278,-0.789,-4.717,-28.906,62.413,136.807,59
0.247,0.981,1.335,70.582,-132.776,117.291,59
-0.006,0.578,-0.774,23.055,334.067,-78.207,59
0.176,-0.589,-1.762,-45.284,109.349,-106.495,59
0.676,-0.668,0.252,37.687,-16.677,20.613,59
0.849,-0.031,-0.376,45.649,92.625,92.008,59
1.180,0.870,-0.519,40.690,-22.323,77.156,59
1.254,0.817,0.042,-1.598,-9.016,0.442,59
1.040,0.249,-0.588,-34.354,34.575,-52.025,59
0.953,-0.000,-0.290,-41.023,-13.763,-15.102,59
0.989,0.143,-0.115,-32.014,9.183,-9.437,59
0.975,0.050,-0.244,-9.351,7.349,-10.231,59
1.009,0.237,-0.164,4.163,-14.267,-11.889,59
0.960,0.076,-0.213,-5.160,-2.398,-40.903,59
0.911,-0.402,-0.213,-13.017,-11.533,-27.778,59
0.923,-0.281,-0.106,-9.351,-8.045,26.761,59
0.967,0.194,-0.170,-7.290,-9.232,34.567,59
1.003,0.257,-0.122,0.217,-9.016,10.700,59
1.012,0.168,-0.192,-1.948,-9.951,-8.781,59
0.985,0.002,-0.171,-3.379,-2.002,-15.654,59
0.940,-0.100,-0.306,-4.113,-4.736,4.137,59
0.989,0.153,-0.100,8.249,-13.584,18.644,59
1.003,0.196,-0.121,-1.319,-4.340,3.481,59
0.987,0.131,-0.267,-5.544,-4.880,-1.009,59
0.997,0.133,-0.128,-4.532,-13.691,-12.891,59
0.961,-0.052,-0.182,-1.249,-2.938,-12.235,59
0.955,-0.043,-0.134,7.795,-9.160,3.861,59
0.974,0.084,-0.053,2.033,0.623,11.011,59
0.972,0.199,-0.232,2.767,9.147,9.422,59
1.000,0.119,-0.190,2.173,-12.684,-6.916,59
1.028,0.069,-0.063,2.557,-9.699,-5.983,59
0.997,0.013,-0.114,-0.516,1.882,-1.493,59
0.972,0.071,-0.210,2.173,1.019,8.455,59
0.973,0.181,-0.189,-2.157,-2.650,5.105,59
0.978,0.107,-0.180,-13.646,-3.837,-7.295,59
0.973,0.012,-0.140,-3.659,-6.354,-8.124,59
0.978,-0.067,-0.067,-0.830,-3.261,-1.216,59
0.973,0.096,-0.142,6.887,6.054,19.162,59
0.962,0.179,-0.220,0.811,2.493,4.034,59
0.990,0.206,-0.184,8.773,-4.268,-1.147,59
1.003,0.046,-0.104,3.605,-7.325,-13.409,59
0.990,0.029,-0.132,-0.656,-2.182,-2.184,59
0.979,0.103,-0.105,1.509,1.954,1.409,59
0.978,0.119,-0.171,-0.167,4.687,-1.009,59
0.990,0.041,-0.176,2.697,0.983,-2.184,59
0.981,0.097,-0.186,6.503,-8.153,-1.216,59
0.980,0.119,-0.089,5.001,-10.095,-3.531,59
0.951,0.004,-0.196,-3.763,-5.095,-3.289,59
0.967,0.093,-0.160,-3.659,-14.555,3.205,59
1.010,0.166,-0.126,0.811,-13.260,0.960,59
1.051,0.189,-0.014,-4.532,-9.375,-12.822,59
0.972,-0.106,-0.135,-6.417,6.558,-22.700,59
0.904,-0.091,-0.223,3.046,-1.787,3.032,59
0.918,0.105,-0.247,1.370,-9.699,13.809,59
0.999,0.234,-0.041,-5.230,-19.122,4.206,59
1.020,0.128,-0.124,-0.062,-5.671,-11.682,59
1.020,0.096,-0.100,4.862,-14.986,-17.934,59
0.981,-0.157,-0.095,1.090,-5.707,-13.236,59
0.963,-0.095,-0.173,0.636,-7.937,14.430,59
0.999,0.164,-0.062,-1.843,-17.000,19.231,59
1.005,0.149,-0.015,-7.186,0.192,0.234,59
0.995,0.103,-0.155,0.427,0.012,3.861,59
0.979,0.126,-0.124,6.433,-11.066,-2.736,59
0.949,0.010,-0.218,16.385,-10.239,-0.526,59
0.955,0.099,-0.164,7.062,-27.574,4.863,59
1.011,0.107,-0.019,-9.979,-30.991,-0.111,59
1.020,0.095,0.080,-10.992,-10.239,-1.009,59
1.009,0.015,-0.124,-10.049,-1.031,-3.047,59
0.969,-0.006,-0.143,-0.795,-14.195,-0.836,59
0.927,-0.051,-0.195,-2.786,-20.849,8.144,59
0.934,0.035,-0.203,2.976,-46.996,21.787,59
0.985,0.185,-0.005,-18.151,-60.124,16.192,59
1.027,0.107,0.078,-22.620,-48.183,6.901,59
1.016,0.192,0.058,-12.284,-26.603,8.213,59
0.994,0.185,-0.112,-9.979,-27.251,-4.981,59
0.956,0.125,-0.129,-22.306,-56.923,-16.103,59
0.954,0.006,-0.006,-29.116,-68.936,-7.365,59
0.974,0.186,0.151,-11.725,-51.168,2.134,59
1.007,0.110,0.126,-24.122,-35.307,-5.430,59
1.024,0.120,0.076,-20.106,-31.675,-5.189,59
0.983,-0.054,-0.019,-15.462,-27.107,-14.549,59
0.927,-0.070,-0.095,-2.332,-49.874,2.928,59
0.931,0.107,0.069,-2.367,-69.331,11.287,59
0.959,0.159,0.203,2.697,-71.885,-0.491,59
1.006,0.127,0.213,4.792,-60.592,-7.019,59
1.018,0.047,0.107,4.024,-64.943,-9.610,59
0.968,0.048,0.026,-3.694,-77.963,-9.230,59
0.895,-0.004,-0.081,-17.382,-100.802,1.098,59
0.912,0.347,0.323,-5.859,-128.496,4.310,59
0.905,0.222,0.244,-19.932,-106.485,-38.105,59
0.888,-0.070,0.173,-20.386,-126.266,-30.196,59
0.848,-0.065,0.132,-22.585,-142.775,-15.240,59
0.825,-0.165,0.091,-27.614,-167.915,1.996,59
0.768,0.078,0.321,-13.925,-186.833,27.418,59
0.828,0.588,0.959,15.478,-177.698,16.848,59
0.839,0.322,0.750,4.792,-100.118,-61.593,59
0.804,-0.146,0.418,0.252,-102.636,-47.880,59
0.798,-0.174,0.443,0.811,-142.163,-25.567,59
0.739,-0.199,0.577,3.395,-155.183,-1.251,59
0.712,0.255,1.104,23.230,-151.047,22.098,59
0.731,0.403,1.198,30.773,-82.351,-20.524,59
0.728,-0.214,0.818,10.309,-35.091,-55.445,59
0.700,-0.403,0.728,3.046,-34.912,-7.019,59
0.698,-0.057,0.653,-7.849,-39.587,18.506,59
0.683,0.021,0.719,-12.075,-46.385,25.103,59
0.683,0.217,0.913,2.452,-36.782,13.671,59
0.678,0.022,0.653,6.782,-11.749,-13.340,59
0.682,-0.172,0.746,3.255,-24.553,5.968,59
0.663,-0.053,0.586,-10.154,-18.079,17.539,59
0.647,-0.058,0.628,-21.224,-41.565,26.658,59
0.657,0.256,0.897,-5.370,-54.945,26.830,59
0.648,0.183,0.783,10.205,-29.984,-7.088,59
0.646,-0.081,0.751,9.087,-41.997,-0.975,59
0.633,-0.025,0.699,7.516,-45.054,7.177,59
0.616,-0.106,0.618,-1.948,-64.548,10.389,59
0.593,0.071,0.993,4.303,-67.065,31.182,59
0.559,0.217,0.795,6.643,-44.910,8.110,59
0.555,-0.065,0.732,3.081,-74.475,-0.698,59
0.556,-0.029,0.751,-3.030,-85.696,20.475,59
0.519,-0.018,0.694,0.916,-91.559,24.551,59
0.467,0.059,1.029,-4.951,-88.573,40.543,59
0.447,0.368,1.131,8.319,-61.131,22.478,59
0.433,0.105,0.849,16.909,-48.651,-7.434,59
0.422,-0.081,0.779,10.030,-87.243,2.583,59
0.429,0.075,0.823,1.370,-102.097,9.146,59
0.450,-0.055,0.898,-17.557,-96.666,19.611,59
0.398,0.325,1.096,16.770,-61.814,25.725,59
